Date,Hours,SE1,SE2,SE3,SE4,SE,TotalPowerProduction,Date,Tid (UTC),Lufttemperatur
2015-04-25,18 - 19,955.0,1870.0,8827.0,2573.0,14225.0,17946.0,2015-04-25,18:00:00,8.5
2015-04-26,06 - 07,918.0,1700.0,7482.0,2008.0,12108.0,15083.0,2015-04-26,06:00:00,10.7
2015-04-26,18 - 19,1119.0,1803.0,8677.0,2665.0,14264.0,16946.0,2015-04-26,18:00:00,11.2
2015-04-27,06 - 07,1015.0,1951.0,9648.0,2821.0,15436.0,18203.0,2015-04-27,06:00:00,7.3
2015-04-27,18 - 19,1186.0,1908.0,9599.0,2783.0,15475.0,17371.0,2015-04-27,18:00:00,10.1
2015-04-28,06 - 07,1112.0,1920.0,9769.0,2893.0,15694.0,18534.0,2015-04-28,06:00:00,7.1
2015-04-28,18 - 19,1183.0,1795.0,9496.0,2866.0,15340.0,16915.0,2015-04-28,18:00:00,9.5
2015-04-29,06 - 07,1119.0,1876.0,9441.0,2785.0,15220.0,18000.0,2015-04-29,06:00:00,6.5
2015-04-29,18 - 19,1128.0,1840.0,10026.0,2849.0,15842.0,17343.0,2015-04-29,18:00:00,6.3
2015-04-30,06 - 07,1085.0,1774.0,9846.0,2589.0,15294.0,18926.0,2015-04-30,06:00:00,8.2
2015-04-30,18 - 19,1172.0,1742.0,9650.0,2780.0,15344.0,17535.0,2015-04-30,18:00:00,8.4
2015-05-01,06 - 07,958.0,1722.0,8042.0,2060.0,12781.0,14585.0,2015-05-01,06:00:00,7.9
2015-05-01,18 - 19,890.0,1875.0,9199.0,2461.0,14425.0,16145.0,2015-05-01,18:00:00,8.7
2015-05-02,06 - 07,687.0,1932.0,7978.0,2111.0,12709.0,15880.0,2015-05-02,06:00:00,5.8
2015-05-02,18 - 19,1019.0,1863.0,9199.0,2458.0,14538.0,16455.0,2015-05-02,18:00:00,6.6
2015-05-03,06 - 07,1015.0,1797.0,7560.0,2157.0,12529.0,13169.0,2015-05-03,06:00:00,8.3
2015-05-03,18 - 19,1044.0,1728.0,8557.0,2192.0,13521.0,14303.0,2015-05-03,18:00:00,10.2
2015-05-04,06 - 07,989.0,1729.0,9372.0,2670.0,14759.0,17621.0,2015-05-04,06:00:00,7.9
2015-05-04,18 - 19,1096.0,1762.0,10678.0,2919.0,16455.0,17804.0,2015-05-04,18:00:00,7.2
2015-05-05,06 - 07,956.0,1596.0,9384.0,2497.0,14432.0,16178.0,2015-05-05,06:00:00,7.8
2015-05-05,18 - 19,1007.0,1692.0,10061.0,2903.0,15663.0,16936.0,2015-05-05,18:00:00,6.8
2015-05-06,06 - 07,866.0,1656.0,9266.0,2546.0,14335.0,17123.0,2015-05-06,06:00:00,9.4
2015-05-06,18 - 19,970.0,1652.0,9473.0,2655.0,14750.0,15693.0,2015-05-06,18:00:00,15.5
2015-05-07,06 - 07,818.0,1630.0,8862.0,2398.0,13708.0,16098.0,2015-05-07,06:00:00,13.2
2015-05-07,18 - 19,944.0,1603.0,9764.0,2582.0,14893.0,16264.0,2015-05-07,18:00:00,13.3
2015-05-08,06 - 07,715.0,1679.0,9207.0,2598.0,14199.0,18018.0,2015-05-08,06:00:00,8.6
2015-05-08,18 - 19,950.0,1621.0,8980.0,2514.0,14064.0,16762.0,2015-05-08,18:00:00,11.0
2015-05-09,06 - 07,747.0,1527.0,7818.0,2124.0,12215.0,14675.0,2015-05-09,06:00:00,8.5
2015-05-09,18 - 19,970.0,1646.0,8525.0,2549.0,13690.0,15283.0,2015-05-09,18:00:00,10.6
2015-05-10,06 - 07,880.0,1541.0,7390.0,1981.0,11793.0,13321.0,2015-05-10,06:00:00,5.9
2015-05-10,18 - 19,823.0,1768.0,9475.0,2409.0,14475.0,15542.0,2015-05-10,18:00:00,8.3
2015-05-11,06 - 07,961.0,1667.0,9371.0,2636.0,14635.0,16636.0,2015-05-11,06:00:00,9.0
2015-05-11,18 - 19,838.0,1834.0,9294.0,2567.0,14533.0,17624.0,2015-05-11,18:00:00,12.9
2015-05-12,06 - 07,980.0,1639.0,8819.0,2526.0,13963.0,16836.0,2015-05-12,06:00:00,12.2
2015-05-12,18 - 19,947.0,1908.0,10159.0,2674.0,15688.0,16889.0,2015-05-12,18:00:00,10.4
2015-05-13,06 - 07,799.0,1632.0,9339.0,2550.0,14319.0,17913.0,2015-05-13,06:00:00,7.3
2015-05-13,18 - 19,951.0,1831.0,10073.0,2689.0,15543.0,17379.0,2015-05-13,18:00:00,7.6
2015-05-14,06 - 07,816.0,1601.0,8027.0,2042.0,12486.0,16125.0,2015-05-14,06:00:00,8.9
2015-05-14,18 - 19,1076.0,1911.0,9018.0,2274.0,14278.0,16848.0,2015-05-14,18:00:00,10.1
2015-05-15,06 - 07,1079.0,1691.0,8720.0,2159.0,13648.0,17236.0,2015-05-15,06:00:00,7.2
2015-05-15,18 - 19,906.0,1948.0,9505.0,2409.0,14768.0,15437.0,2015-05-15,18:00:00,6.9
2015-05-16,06 - 07,836.0,1308.0,8078.0,1935.0,12157.0,14790.0,2015-05-16,06:00:00,7.7
2015-05-16,18 - 19,828.0,1543.0,9046.0,2350.0,13768.0,15499.0,2015-05-16,18:00:00,8.1
2015-05-17,06 - 07,848.0,1132.0,8049.0,2032.0,12061.0,15445.0,2015-05-17,06:00:00,7.6
2015-05-17,18 - 19,974.0,1707.0,9531.0,2537.0,14747.0,16830.0,2015-05-17,18:00:00,3.4
2015-05-18,06 - 07,939.0,1715.0,9646.0,2615.0,14915.0,17220.0,2015-05-18,06:00:00,5.0
2015-05-18,18 - 19,872.0,1889.0,9759.0,2823.0,15343.0,16076.0,2015-05-18,18:00:00,10.6
2015-05-19,06 - 07,762.0,1690.0,9169.0,2548.0,14169.0,17329.0,2015-05-19,06:00:00,9.3
2015-05-19,18 - 19,984.0,1648.0,10266.0,2721.0,15618.0,16496.0,2015-05-19,18:00:00,7.4
2015-05-20,06 - 07,775.0,1649.0,9442.0,2533.0,14400.0,15600.0,2015-05-20,06:00:00,9.6
2015-05-20,18 - 19,1164.0,1672.0,9746.0,2575.0,15158.0,15757.0,2015-05-20,18:00:00,12.8
2015-05-21,06 - 07,682.0,1723.0,9329.0,2472.0,14206.0,15950.0,2015-05-21,06:00:00,10.8
2015-05-21,18 - 19,955.0,1690.0,9121.0,2585.0,14350.0,15486.0,2015-05-21,18:00:00,13.1
2015-05-22,06 - 07,918.0,1528.0,8534.0,2522.0,13503.0,16825.0,2015-05-22,06:00:00,10.8
2015-05-22,18 - 19,984.0,1705.0,8957.0,2581.0,14226.0,16808.0,2015-05-22,18:00:00,13.1
2015-05-23,06 - 07,882.0,1160.0,6889.0,1935.0,10867.0,15790.0,2015-05-23,06:00:00,9.8
2015-05-23,18 - 19,1044.0,1689.0,8258.0,2091.0,13082.0,15894.0,2015-05-23,18:00:00,13.9
2015-05-24,06 - 07,892.0,1603.0,6780.0,1749.0,11024.0,12589.0,2015-05-24,06:00:00,10.9
2015-05-24,18 - 19,970.0,1710.0,8137.0,2069.0,12886.0,14756.0,2015-05-24,18:00:00,14.9
2015-05-25,06 - 07,866.0,1737.0,8416.0,2429.0,13449.0,14747.0,2015-05-25,06:00:00,13.1
2015-05-25,18 - 19,1100.0,1840.0,9510.0,2763.0,15213.0,14369.0,2015-05-25,18:00:00,13.0
2015-05-26,06 - 07,941.0,1776.0,8790.0,2495.0,14002.0,14365.0,2015-05-26,06:00:00,11.0
2015-05-26,18 - 19,1080.0,1839.0,9342.0,2427.0,14687.0,14170.0,2015-05-26,18:00:00,12.7
2015-05-27,06 - 07,851.0,1581.0,8905.0,2537.0,13874.0,15169.0,2015-05-27,06:00:00,10.8
2015-05-27,18 - 19,934.0,1587.0,9523.0,2594.0,14638.0,15337.0,2015-05-27,18:00:00,13.4
2015-05-28,06 - 07,959.0,1864.0,9026.0,2420.0,14269.0,14587.0,2015-05-28,06:00:00,11.8
2015-05-28,18 - 19,939.0,1626.0,9659.0,2825.0,15049.0,14574.0,2015-05-28,18:00:00,12.3
2015-05-29,06 - 07,938.0,1628.0,8748.0,2473.0,13788.0,15688.0,2015-05-29,06:00:00,10.4
2015-05-29,18 - 19,977.0,1706.0,9262.0,2500.0,14445.0,14674.0,2015-05-29,18:00:00,13.2
2015-05-30,06 - 07,871.0,1631.0,7178.0,1914.0,11594.0,14129.0,2015-05-30,06:00:00,11.6
2015-05-30,18 - 19,864.0,1536.0,9078.0,2361.0,13839.0,15609.0,2015-05-30,18:00:00,9.4
2015-05-31,06 - 07,978.0,1380.0,7491.0,1906.0,11755.0,14891.0,2015-05-31,06:00:00,9.6
2015-05-31,18 - 19,983.0,1795.0,8478.0,2297.0,13553.0,15625.0,2015-05-31,18:00:00,13.4
2015-06-01,06 - 07,1063.0,1434.0,9025.0,2249.0,13771.0,16431.0,2015-06-01,06:00:00,9.7
2015-06-01,18 - 19,1052.0,1838.0,9480.0,2474.0,14844.0,16393.0,2015-06-01,18:00:00,13.6
2015-06-02,06 - 07,966.0,1973.0,8879.0,2304.0,14123.0,16045.0,2015-06-02,06:00:00,10.5
2015-06-02,18 - 19,1057.0,1606.0,10056.0,2798.0,15517.0,17062.0,2015-06-02,18:00:00,10.7
2015-06-03,06 - 07,972.0,1763.0,8989.0,2537.0,14260.0,16157.0,2015-06-03,06:00:00,11.3
2015-06-03,18 - 19,1074.0,1798.0,9688.0,2570.0,15130.0,16382.0,2015-06-03,18:00:00,13.9
2015-06-04,06 - 07,1018.0,1642.0,8852.0,2628.0,14140.0,16883.0,2015-06-04,06:00:00,12.5
2015-06-04,18 - 19,916.0,1701.0,9153.0,2471.0,14241.0,15860.0,2015-06-04,18:00:00,16.2
2015-06-05,06 - 07,961.0,1692.0,8598.0,2339.0,13590.0,14889.0,2015-06-05,06:00:00,12.2
2015-06-05,18 - 19,957.0,1635.0,8403.0,2267.0,13262.0,13830.0,2015-06-05,18:00:00,17.1
2015-06-06,06 - 07,818.0,1486.0,6314.0,1645.0,10262.0,13940.0,2015-06-06,06:00:00,12.2
2015-06-06,18 - 19,997.0,1733.0,7676.0,1770.0,12176.0,15621.0,2015-06-06,18:00:00,18.5
2015-06-07,06 - 07,854.0,1479.0,6691.0,1711.0,10735.0,13545.0,2015-06-07,06:00:00,12.3
2015-06-07,18 - 19,1106.0,1584.0,8643.0,2256.0,13588.0,15837.0,2015-06-07,18:00:00,12.8
2015-06-08,06 - 07,844.0,1580.0,8865.0,2414.0,13704.0,16394.0,2015-06-08,06:00:00,11.6
2015-06-08,18 - 19,995.0,1639.0,9498.0,2580.0,14712.0,15055.0,2015-06-08,18:00:00,13.1
2015-06-09,06 - 07,982.0,1891.0,8844.0,2348.0,14064.0,15492.0,2015-06-09,06:00:00,11.3
2015-06-09,18 - 19,1084.0,1758.0,8751.0,2564.0,14158.0,15255.0,2015-06-09,18:00:00,16.9
2015-06-10,06 - 07,924.0,1825.0,8600.0,2370.0,13719.0,16211.0,2015-06-10,06:00:00,14.4
2015-06-10,18 - 19,1000.0,1562.0,9220.0,2343.0,14125.0,16460.0,2015-06-10,18:00:00,18.1
2015-06-11,06 - 07,976.0,1812.0,8550.0,2345.0,13684.0,15947.0,2015-06-11,06:00:00,13.9
2015-06-11,18 - 19,978.0,1724.0,9251.0,2494.0,14447.0,15697.0,2015-06-11,18:00:00,17.8
2015-06-12,06 - 07,951.0,1685.0,8336.0,2353.0,13324.0,15456.0,2015-06-12,06:00:00,16.0
2015-06-12,18 - 19,886.0,1960.0,8515.0,2334.0,13694.0,15532.0,2015-06-12,18:00:00,23.2
2015-06-13,06 - 07,924.0,1531.0,6672.0,1764.0,10891.0,14161.0,2015-06-13,06:00:00,17.8
2015-06-13,18 - 19,923.0,1675.0,7974.0,2191.0,12763.0,14735.0,2015-06-13,18:00:00,17.8
2015-06-14,06 - 07,855.0,1480.0,6444.0,1610.0,10388.0,13355.0,2015-06-14,06:00:00,12.2
2015-06-14,18 - 19,1016.0,1767.0,8330.0,2234.0,13348.0,16223.0,2015-06-14,18:00:00,15.5
2015-06-15,06 - 07,927.0,1748.0,8562.0,2455.0,13692.0,16520.0,2015-06-15,06:00:00,8.8
2015-06-15,18 - 19,995.0,1872.0,9392.0,2498.0,14757.0,16639.0,2015-06-15,18:00:00,15.3
2015-06-16,06 - 07,1003.0,1627.0,8635.0,2353.0,13618.0,16912.0,2015-06-16,06:00:00,12.0
2015-06-16,18 - 19,1022.0,1797.0,9477.0,2561.0,14857.0,16808.0,2015-06-16,18:00:00,15.6
2015-06-17,06 - 07,1013.0,2046.0,8767.0,2423.0,14249.0,16022.0,2015-06-17,06:00:00,13.8
2015-06-17,18 - 19,941.0,1648.0,9895.0,2606.0,15090.0,16959.0,2015-06-17,18:00:00,12.4
2015-06-18,06 - 07,843.0,1767.0,8865.0,2418.0,13893.0,16327.0,2015-06-18,06:00:00,11.2
2015-06-18,18 - 19,1028.0,1874.0,9502.0,2707.0,15110.0,15446.0,2015-06-18,18:00:00,10.9
2015-06-19,06 - 07,945.0,1660.0,6747.0,1811.0,11163.0,14588.0,2015-06-19,06:00:00,10.2
2015-06-19,18 - 19,1001.0,1496.0,7654.0,2013.0,12164.0,14293.0,2015-06-19,18:00:00,11.2
2015-06-20,06 - 07,854.0,1532.0,6354.0,1689.0,10429.0,13520.0,2015-06-20,06:00:00,11.4
2015-06-20,18 - 19,942.0,1505.0,7377.0,2079.0,11903.0,14314.0,2015-06-20,18:00:00,13.4
2015-06-21,06 - 07,901.0,1573.0,6281.0,1633.0,10387.0,13279.0,2015-06-21,06:00:00,12.8
2015-06-21,18 - 19,886.0,1755.0,7810.0,2144.0,12595.0,14336.0,2015-06-21,18:00:00,15.0
2015-06-22,06 - 07,867.0,1731.0,8034.0,2267.0,12898.0,15924.0,2015-06-22,06:00:00,14.0
2015-06-22,18 - 19,874.0,1756.0,9350.0,2680.0,14660.0,16378.0,2015-06-22,18:00:00,14.9
2015-06-23,06 - 07,970.0,1672.0,8360.0,2452.0,13454.0,16050.0,2015-06-23,06:00:00,14.9
2015-06-23,18 - 19,992.0,1560.0,9351.0,2695.0,14598.0,15948.0,2015-06-23,18:00:00,13.8
2015-06-24,06 - 07,953.0,1591.0,7980.0,2297.0,12821.0,15606.0,2015-06-24,06:00:00,13.6
2015-06-24,18 - 19,885.0,1677.0,9226.0,2770.0,14557.0,16931.0,2015-06-24,18:00:00,16.4
2015-06-25,06 - 07,797.0,1740.0,8438.0,2488.0,13462.0,16294.0,2015-06-25,06:00:00,13.2
2015-06-25,18 - 19,1051.0,1805.0,9095.0,2672.0,14623.0,16165.0,2015-06-25,18:00:00,18.0
2015-06-26,06 - 07,920.0,1761.0,8430.0,2392.0,13502.0,16226.0,2015-06-26,06:00:00,11.7
2015-06-26,18 - 19,1032.0,1651.0,8932.0,2364.0,13980.0,15364.0,2015-06-26,18:00:00,15.7
2015-06-27,06 - 07,795.0,1602.0,7175.0,1821.0,11393.0,13483.0,2015-06-27,06:00:00,15.6
2015-06-27,18 - 19,924.0,1656.0,7919.0,2233.0,12732.0,13626.0,2015-06-27,18:00:00,15.5
2015-06-28,06 - 07,800.0,1599.0,6508.0,1616.0,10522.0,12026.0,2015-06-28,06:00:00,15.4
2015-06-28,18 - 19,813.0,1532.0,7960.0,2227.0,12531.0,15048.0,2015-06-28,18:00:00,20.1
2015-06-29,06 - 07,767.0,1591.0,8036.0,2261.0,12656.0,16419.0,2015-06-29,06:00:00,16.5
2015-06-29,18 - 19,932.0,1552.0,9257.0,2706.0,14447.0,16898.0,2015-06-29,18:00:00,18.5
2015-06-30,06 - 07,899.0,1573.0,7788.0,2320.0,12579.0,16609.0,2015-06-30,06:00:00,15.1
2015-06-30,18 - 19,997.0,1682.0,8904.0,2518.0,14101.0,16412.0,2015-06-30,18:00:00,18.4
2015-07-01,06 - 07,856.0,1630.0,7895.0,2260.0,12641.0,16514.0,2015-07-01,06:00:00,17.8
2015-07-01,18 - 19,907.0,1581.0,8817.0,2488.0,13793.0,15244.0,2015-07-01,18:00:00,21.9
2015-07-02,06 - 07,815.0,1541.0,7556.0,2069.0,11982.0,15329.0,2015-07-02,06:00:00,22.1
2015-07-02,18 - 19,952.0,1605.0,8889.0,2390.0,13836.0,15760.0,2015-07-02,18:00:00,25.0
2015-07-03,06 - 07,801.0,1727.0,7382.0,2202.0,12111.0,16438.0,2015-07-03,06:00:00,22.5
2015-07-03,18 - 19,1101.0,1631.0,8286.0,2483.0,13502.0,15869.0,2015-07-03,18:00:00,23.8
2015-07-04,06 - 07,798.0,1139.0,6062.0,1651.0,9650.0,14341.0,2015-07-04,06:00:00,21.3
2015-07-04,18 - 19,913.0,1525.0,7429.0,2199.0,12066.0,15018.0,2015-07-04,18:00:00,22.0
2015-07-05,06 - 07,823.0,1460.0,5790.0,1574.0,9648.0,12906.0,2015-07-05,06:00:00,19.5
2015-07-05,18 - 19,900.0,1551.0,7709.0,2239.0,12398.0,14899.0,2015-07-05,18:00:00,20.2
2015-07-06,06 - 07,742.0,1531.0,7026.0,1748.0,11047.0,14474.0,2015-07-06,06:00:00,18.4
2015-07-06,18 - 19,946.0,1908.0,8358.0,2490.0,13701.0,16153.0,2015-07-06,18:00:00,19.2
2015-07-07,06 - 07,915.0,1546.0,7279.0,2046.0,11787.0,16344.0,2015-07-07,06:00:00,15.1
2015-07-07,18 - 19,975.0,1538.0,8447.0,2501.0,13460.0,15919.0,2015-07-07,18:00:00,19.5
2015-07-08,06 - 07,940.0,1561.0,7227.0,2255.0,11982.0,14609.0,2015-07-08,06:00:00,14.5
2015-07-08,18 - 19,1011.0,1833.0,8668.0,2404.0,13915.0,15042.0,2015-07-08,18:00:00,15.5
2015-07-09,06 - 07,888.0,1462.0,7069.0,1909.0,11328.0,14830.0,2015-07-09,06:00:00,15.0
2015-07-09,18 - 19,1038.0,1621.0,8320.0,2409.0,13387.0,15061.0,2015-07-09,18:00:00,14.5
2015-07-10,06 - 07,1010.0,1470.0,7379.0,2019.0,11878.0,15707.0,2015-07-10,06:00:00,10.5
2015-07-10,18 - 19,937.0,1652.0,8275.0,2356.0,13221.0,15707.0,2015-07-10,18:00:00,14.7
2015-07-11,06 - 07,789.0,1438.0,6057.0,1743.0,10026.0,15035.0,2015-07-11,06:00:00,13.8
2015-07-11,18 - 19,901.0,1582.0,7320.0,2069.0,11872.0,15221.0,2015-07-11,18:00:00,16.8
2015-07-12,06 - 07,838.0,1369.0,5880.0,1571.0,9658.0,13829.0,2015-07-12,06:00:00,16.5
2015-07-12,18 - 19,877.0,1568.0,7504.0,2149.0,12098.0,15484.0,2015-07-12,18:00:00,16.3
2015-07-13,06 - 07,863.0,1596.0,6644.0,1932.0,11035.0,14883.0,2015-07-13,06:00:00,13.6
2015-07-13,18 - 19,786.0,1597.0,8035.0,2391.0,12810.0,15414.0,2015-07-13,18:00:00,16.2
2015-07-14,06 - 07,870.0,1466.0,6556.0,1895.0,10787.0,15533.0,2015-07-14,06:00:00,15.7
2015-07-14,18 - 19,956.0,1788.0,7925.0,2307.0,12975.0,15775.0,2015-07-14,18:00:00,15.6
2015-07-15,06 - 07,874.0,1608.0,6756.0,1852.0,11090.0,15491.0,2015-07-15,06:00:00,17.2
2015-07-15,18 - 19,922.0,1622.0,7925.0,2338.0,12807.0,16281.0,2015-07-15,18:00:00,16.6
2015-07-16,06 - 07,838.0,1526.0,6887.0,1904.0,11154.0,15864.0,2015-07-16,06:00:00,16.1
2015-07-16,18 - 19,964.0,1614.0,7828.0,2136.0,12542.0,16478.0,2015-07-16,18:00:00,17.3
2015-07-17,06 - 07,772.0,1388.0,6667.0,1844.0,10670.0,16200.0,2015-07-17,06:00:00,11.8
2015-07-17,18 - 19,920.0,1601.0,7544.0,2172.0,12237.0,14938.0,2015-07-17,18:00:00,16.1
2015-07-18,06 - 07,832.0,1298.0,5632.0,1638.0,9401.0,14880.0,2015-07-18,06:00:00,13.7
2015-07-18,18 - 19,907.0,1725.0,7179.0,1813.0,11624.0,15840.0,2015-07-18,18:00:00,19.0
2015-07-19,06 - 07,834.0,1373.0,5718.0,1496.0,9421.0,14669.0,2015-07-19,06:00:00,15.2
2015-07-19,18 - 19,947.0,1558.0,7332.0,2109.0,11947.0,16054.0,2015-07-19,18:00:00,17.9
2015-07-20,06 - 07,824.0,1471.0,6486.0,1858.0,10639.0,14304.0,2015-07-20,06:00:00,15.2
2015-07-20,18 - 19,1024.0,1715.0,7850.0,2389.0,12978.0,16188.0,2015-07-20,18:00:00,18.2
2015-07-21,06 - 07,931.0,1437.0,6155.0,1772.0,10294.0,13937.0,2015-07-21,06:00:00,15.4
2015-07-21,18 - 19,975.0,1653.0,7854.0,2135.0,12617.0,15757.0,2015-07-21,18:00:00,13.8
2015-07-22,06 - 07,939.0,1523.0,6586.0,1912.0,10959.0,15703.0,2015-07-22,06:00:00,15.6
2015-07-22,18 - 19,983.0,1623.0,7587.0,2352.0,12545.0,15485.0,2015-07-22,18:00:00,18.9
2015-07-23,06 - 07,853.0,1346.0,6507.0,1826.0,10532.0,15649.0,2015-07-23,06:00:00,16.4
2015-07-23,18 - 19,937.0,1701.0,7619.0,2203.0,12460.0,16471.0,2015-07-23,18:00:00,18.4
2015-07-24,06 - 07,895.0,1489.0,6723.0,1873.0,10980.0,15829.0,2015-07-24,06:00:00,14.5
2015-07-24,18 - 19,922.0,1780.0,7651.0,2263.0,12616.0,16413.0,2015-07-24,18:00:00,18.7
2015-07-25,06 - 07,890.0,1399.0,5963.0,884.0,9136.0,14308.0,2015-07-25,06:00:00,15.5
2015-07-25,18 - 19,787.0,1653.0,7632.0,2329.0,12401.0,16521.0,2015-07-25,18:00:00,12.8
2015-07-26,06 - 07,974.0,1429.0,6149.0,1469.0,10021.0,12984.0,2015-07-26,06:00:00,16.9
2015-07-26,18 - 19,980.0,1972.0,7577.0,2157.0,12686.0,16990.0,2015-07-26,18:00:00,15.5
2015-07-27,06 - 07,912.0,1417.0,6759.0,1952.0,11039.0,16669.0,2015-07-27,06:00:00,13.1
2015-07-27,18 - 19,1091.0,1870.0,8209.0,2336.0,13506.0,16959.0,2015-07-27,18:00:00,16.4
2015-07-28,06 - 07,889.0,1384.0,6807.0,1896.0,10975.0,16477.0,2015-07-28,06:00:00,13.6
2015-07-28,18 - 19,904.0,1630.0,7869.0,2259.0,12662.0,16945.0,2015-07-28,18:00:00,17.0
2015-07-29,06 - 07,771.0,1639.0,6743.0,1950.0,11103.0,16951.0,2015-07-29,06:00:00,15.5
2015-07-29,18 - 19,890.0,1691.0,8314.0,2449.0,13344.0,17585.0,2015-07-29,18:00:00,14.7
2015-07-30,06 - 07,826.0,1475.0,6627.0,1883.0,10810.0,17283.0,2015-07-30,06:00:00,14.3
2015-07-30,18 - 19,900.0,1571.0,7884.0,2195.0,12551.0,17406.0,2015-07-30,18:00:00,15.3
2015-07-31,06 - 07,961.0,1629.0,6743.0,1755.0,11087.0,17097.0,2015-07-31,06:00:00,13.8
2015-07-31,18 - 19,1017.0,1531.0,7904.0,2209.0,12661.0,18217.0,2015-07-31,18:00:00,16.2
2015-08-01,06 - 07,944.0,1375.0,6114.0,1652.0,10086.0,16547.0,2015-08-01,06:00:00,13.9
2015-08-01,18 - 19,1027.0,1583.0,7137.0,2007.0,11754.0,17497.0,2015-08-01,18:00:00,18.2
2015-08-02,06 - 07,873.0,1583.0,6053.0,1547.0,10056.0,16002.0,2015-08-02,06:00:00,14.6
2015-08-02,18 - 19,947.0,1606.0,7698.0,2072.0,12323.0,17920.0,2015-08-02,18:00:00,17.4
2015-08-03,06 - 07,885.0,1520.0,7235.0,1963.0,11603.0,16979.0,2015-08-03,06:00:00,14.0
2015-08-03,18 - 19,1051.0,1780.0,8353.0,2338.0,13521.0,16625.0,2015-08-03,18:00:00,18.8
2015-08-04,06 - 07,1142.0,1542.0,7081.0,1868.0,11633.0,17173.0,2015-08-04,06:00:00,16.9
2015-08-04,18 - 19,1113.0,1817.0,8437.0,2422.0,13789.0,17781.0,2015-08-04,18:00:00,17.8
2015-08-05,06 - 07,908.0,1545.0,7320.0,2042.0,11814.0,17497.0,2015-08-05,06:00:00,17.4
2015-08-05,18 - 19,1223.0,1721.0,8776.0,2414.0,14134.0,17315.0,2015-08-05,18:00:00,20.3
2015-08-06,06 - 07,908.0,1587.0,7529.0,2041.0,12065.0,17445.0,2015-08-06,06:00:00,16.9
2015-08-06,18 - 19,962.0,1695.0,8643.0,2443.0,13743.0,17307.0,2015-08-06,18:00:00,20.8
2015-08-07,06 - 07,904.0,1502.0,7393.0,1927.0,11725.0,17497.0,2015-08-07,06:00:00,18.6
2015-08-07,18 - 19,1072.0,1596.0,8577.0,2295.0,13541.0,17474.0,2015-08-07,18:00:00,20.1
2015-08-08,06 - 07,841.0,1391.0,6083.0,1586.0,9902.0,14513.0,2015-08-08,06:00:00,18.6
2015-08-08,18 - 19,995.0,1507.0,7244.0,1942.0,11688.0,15789.0,2015-08-08,18:00:00,21.6
2015-08-09,06 - 07,898.0,1413.0,5930.0,1490.0,9731.0,13891.0,2015-08-09,06:00:00,16.2
2015-08-09,18 - 19,1020.0,1730.0,7817.0,2115.0,12682.0,16372.0,2015-08-09,18:00:00,21.4
2015-08-10,06 - 07,1134.0,1459.0,7646.0,1971.0,12210.0,17085.0,2015-08-10,06:00:00,17.3
2015-08-10,18 - 19,1134.0,1685.0,9033.0,2542.0,14393.0,17071.0,2015-08-10,18:00:00,21.6
2015-08-11,06 - 07,991.0,1471.0,7499.0,2148.0,12108.0,17115.0,2015-08-11,06:00:00,18.8
2015-08-11,18 - 19,1059.0,1609.0,8958.0,2552.0,14178.0,17517.0,2015-08-11,18:00:00,18.6
2015-08-12,06 - 07,807.0,1455.0,7986.0,2204.0,12452.0,16820.0,2015-08-12,06:00:00,16.9
2015-08-12,18 - 19,1058.0,1637.0,9190.0,2618.0,14504.0,17823.0,2015-08-12,18:00:00,20.5
2015-08-13,06 - 07,913.0,1533.0,7978.0,2243.0,12667.0,16268.0,2015-08-13,06:00:00,14.4
2015-08-13,18 - 19,1165.0,1813.0,8759.0,2274.0,14011.0,16014.0,2015-08-13,18:00:00,18.6
2015-08-14,06 - 07,1035.0,1588.0,7797.0,2073.0,12492.0,16492.0,2015-08-14,06:00:00,16.1
2015-08-14,18 - 19,837.0,1570.0,8298.0,2233.0,12938.0,16506.0,2015-08-14,18:00:00,18.1
2015-08-15,06 - 07,706.0,1171.0,6231.0,1672.0,9780.0,14853.0,2015-08-15,06:00:00,17.0
2015-08-15,18 - 19,897.0,1626.0,7735.0,2132.0,12389.0,16722.0,2015-08-15,18:00:00,18.0
2015-08-16,06 - 07,818.0,1294.0,6026.0,1495.0,9633.0,12892.0,2015-08-16,06:00:00,17.3
2015-08-16,18 - 19,891.0,1590.0,7749.0,2128.0,12359.0,16281.0,2015-08-16,18:00:00,17.9
2015-08-17,06 - 07,845.0,1545.0,7781.0,2178.0,12349.0,17193.0,2015-08-17,06:00:00,16.4
2015-08-17,18 - 19,976.0,1626.0,8687.0,2446.0,13734.0,16759.0,2015-08-17,18:00:00,17.5
2015-08-18,06 - 07,1070.0,1584.0,7648.0,2131.0,12432.0,15833.0,2015-08-18,06:00:00,16.9
2015-08-18,18 - 19,940.0,1760.0,8638.0,2534.0,13872.0,16158.0,2015-08-18,18:00:00,18.0
2015-08-19,06 - 07,977.0,1614.0,7935.0,2187.0,12713.0,16081.0,2015-08-19,06:00:00,17.2
2015-08-19,18 - 19,974.0,1766.0,8973.0,2488.0,14201.0,16355.0,2015-08-19,18:00:00,16.9
2015-08-20,06 - 07,977.0,1643.0,7991.0,2173.0,12784.0,16272.0,2015-08-20,06:00:00,15.9
2015-08-20,18 - 19,1142.0,1672.0,8823.0,2544.0,14181.0,15957.0,2015-08-20,18:00:00,18.3
