Date,Hours,SE1,SE2,SE3,SE4,SE,TotalPowerProduction
09/05/2015,21 - 22,945.0,1673.0,8287.0,2394.0,13298.0,15310.0
09/05/2015,22 - 23,941.0,1560.0,8060.0,2288.0,12849.0,14484.0
09/05/2015,23 - 00,879.0,1643.0,7767.0,2136.0,12425.0,13765.0
10/05/2015,00 - 01,848.0,1592.0,7721.0,2108.0,12269.0,13440.0
10/05/2015,01 - 02,915.0,1576.0,7623.0,2016.0,12130.0,13139.0
10/05/2015,02 - 03,918.0,1437.0,7512.0,1896.0,11763.0,13130.0
10/05/2015,03 - 04,871.0,1458.0,7444.0,1848.0,11620.0,13112.0
10/05/2015,04 - 05,854.0,1352.0,7316.0,1863.0,11385.0,12830.0
10/05/2015,05 - 06,846.0,1380.0,7259.0,1873.0,11358.0,13018.0
10/05/2015,06 - 07,880.0,1541.0,7390.0,1981.0,11793.0,13321.0
10/05/2015,07 - 08,925.0,1728.0,7714.0,2105.0,12472.0,13771.0
10/05/2015,08 - 09,944.0,1821.0,8071.0,2230.0,13066.0,14186.0
10/05/2015,09 - 10,928.0,1745.0,8221.0,2327.0,13220.0,14346.0
10/05/2015,10 - 11,952.0,1749.0,8935.0,2473.0,14109.0,14460.0
10/05/2015,11 - 12,934.0,1643.0,8957.0,2450.0,13984.0,14500.0
10/05/2015,12 - 13,895.0,1739.0,9108.0,2434.0,14175.0,14541.0
10/05/2015,13 - 14,950.0,1819.0,9085.0,2442.0,14296.0,14545.0
10/05/2015,14 - 15,968.0,1805.0,8996.0,2512.0,14281.0,14634.0
10/05/2015,15 - 16,955.0,1848.0,9007.0,2372.0,14184.0,14976.0
10/05/2015,16 - 17,1013.0,1836.0,9106.0,2313.0,14268.0,15118.0
10/05/2015,17 - 18,898.0,1863.0,9396.0,2292.0,14449.0,15220.0
10/05/2015,18 - 19,823.0,1768.0,9475.0,2409.0,14475.0,15542.0
10/05/2015,19 - 20,952.0,1873.0,9527.0,2534.0,14886.0,15496.0
10/05/2015,20 - 21,855.0,1851.0,9493.0,2624.0,14823.0,15549.0
10/05/2015,21 - 22,947.0,1874.0,9422.0,2656.0,14899.0,15577.0
10/05/2015,22 - 23,981.0,1864.0,9085.0,2559.0,14489.0,14640.0
10/05/2015,23 - 00,919.0,1701.0,8572.0,2331.0,13523.0,13615.0
11/05/2015,00 - 01,932.0,1582.0,8133.0,2080.0,12727.0,13230.0
11/05/2015,01 - 02,877.0,1615.0,8018.0,2015.0,12524.0,13028.0
11/05/2015,02 - 03,863.0,1556.0,8088.0,2024.0,12532.0,12746.0
11/05/2015,03 - 04,894.0,1676.0,8235.0,2111.0,12917.0,12669.0
11/05/2015,04 - 05,887.0,1706.0,8146.0,2165.0,12904.0,13591.0
11/05/2015,05 - 06,979.0,1702.0,8475.0,2268.0,13423.0,15560.0
11/05/2015,06 - 07,961.0,1667.0,9371.0,2636.0,14635.0,16636.0
11/05/2015,07 - 08,1032.0,1933.0,10208.0,2921.0,16095.0,16751.0
11/05/2015,08 - 09,1123.0,1747.0,10317.0,2998.0,16185.0,16736.0
11/05/2015,09 - 10,1092.0,1541.0,10137.0,2915.0,15685.0,17002.0
11/05/2015,10 - 11,1046.0,1563.0,10185.0,2866.0,15660.0,17522.0
11/05/2015,11 - 12,969.0,1568.0,10030.0,2821.0,15388.0,17635.0
11/05/2015,12 - 13,917.0,1658.0,9945.0,2780.0,15300.0,17687.0
11/05/2015,13 - 14,995.0,1688.0,9821.0,2798.0,15302.0,17502.0
11/05/2015,14 - 15,984.0,1676.0,9687.0,2691.0,15038.0,17567.0
11/05/2015,15 - 16,905.0,1786.0,9654.0,2616.0,14961.0,17578.0
11/05/2015,16 - 17,920.0,1789.0,9467.0,2566.0,14741.0,17649.0
11/05/2015,17 - 18,824.0,1875.0,9423.0,2586.0,14707.0,17391.0
11/05/2015,18 - 19,838.0,1834.0,9294.0,2567.0,14533.0,17624.0
11/05/2015,19 - 20,1053.0,1743.0,9232.0,2541.0,14569.0,17359.0
11/05/2015,20 - 21,1035.0,1775.0,9175.0,2504.0,14489.0,17163.0
11/05/2015,21 - 22,1078.0,1698.0,9023.0,2527.0,14326.0,16852.0
11/05/2015,22 - 23,993.0,1622.0,8548.0,2346.0,13509.0,16285.0
11/05/2015,23 - 00,897.0,1527.0,8037.0,2133.0,12593.0,15302.0
12/05/2015,00 - 01,962.0,1427.0,7726.0,1985.0,12100.0,14918.0
12/05/2015,01 - 02,854.0,1612.0,7591.0,1910.0,11967.0,14802.0
12/05/2015,02 - 03,863.0,1600.0,7564.0,1958.0,11985.0,14544.0
12/05/2015,03 - 04,889.0,1417.0,7602.0,1995.0,11902.0,14201.0
12/05/2015,04 - 05,965.0,1405.0,7621.0,2080.0,12070.0,14797.0
12/05/2015,05 - 06,1114.0,1479.0,7740.0,2176.0,12509.0,16118.0
12/05/2015,06 - 07,980.0,1639.0,8819.0,2526.0,13963.0,16836.0
12/05/2015,07 - 08,1130.0,1817.0,9842.0,2857.0,15647.0,16933.0
12/05/2015,08 - 09,1097.0,1845.0,10170.0,2962.0,16074.0,17126.0
12/05/2015,09 - 10,1059.0,1944.0,10207.0,2940.0,16150.0,17249.0
12/05/2015,10 - 11,1123.0,1976.0,10208.0,2962.0,16269.0,17311.0
12/05/2015,11 - 12,1080.0,1951.0,10281.0,2968.0,16280.0,17155.0
12/05/2015,12 - 13,1039.0,1898.0,10214.0,2946.0,16097.0,17075.0
12/05/2015,13 - 14,1051.0,1905.0,10099.0,3015.0,16069.0,16900.0
12/05/2015,14 - 15,932.0,1864.0,10086.0,2990.0,15873.0,16762.0
12/05/2015,15 - 16,973.0,1888.0,10187.0,3032.0,16080.0,16662.0
12/05/2015,16 - 17,1083.0,1876.0,10088.0,2987.0,16034.0,16757.0
12/05/2015,17 - 18,862.0,1888.0,10225.0,2867.0,15842.0,16887.0
12/05/2015,18 - 19,947.0,1908.0,10159.0,2674.0,15688.0,16889.0
12/05/2015,19 - 20,976.0,1876.0,9978.0,2665.0,15496.0,16769.0
12/05/2015,20 - 21,1060.0,1801.0,9694.0,2517.0,15072.0,16502.0
12/05/2015,21 - 22,1226.0,1720.0,9397.0,2485.0,14828.0,15928.0
12/05/2015,22 - 23,1122.0,1747.0,8857.0,2410.0,14136.0,15451.0
12/05/2015,23 - 00,977.0,1689.0,8299.0,2224.0,13189.0,14896.0
05/13/2015,00 - 01,830.0,1601.0,8123.0,2195.0,12750.0,14695.0
05/13/2015,01 - 02,793.0,1473.0,7985.0,2119.0,12369.0,14604.0
05/13/2015,02 - 03,847.0,1356.0,7916.0,2089.0,12207.0,14523.0
05/13/2015,03 - 04,836.0,1442.0,7950.0,2081.0,12309.0,14770.0
05/13/2015,04 - 05,799.0,1506.0,7898.0,2057.0,12260.0,15488.0
05/13/2015,05 - 06,839.0,1465.0,8279.0,2217.0,12800.0,16795.0
05/13/2015,06 - 07,799.0,1632.0,9339.0,2550.0,14319.0,17913.0
05/13/2015,07 - 08,937.0,1714.0,10335.0,2922.0,15908.0,18087.0
05/13/2015,08 - 09,1026.0,1846.0,10679.0,3047.0,16597.0,18054.0
05/13/2015,09 - 10,1035.0,1782.0,10595.0,3048.0,16460.0,18212.0
05/13/2015,10 - 11,923.0,1729.0,10588.0,3096.0,16337.0,18175.0
05/13/2015,11 - 12,906.0,1661.0,10506.0,3050.0,16122.0,18128.0
05/13/2015,12 - 13,934.0,1687.0,10498.0,3005.0,16123.0,17969.0
05/13/2015,13 - 14,933.0,1807.0,10432.0,2943.0,16116.0,18107.0
05/13/2015,14 - 15,931.0,1822.0,10368.0,2850.0,15970.0,17983.0
05/13/2015,15 - 16,926.0,1593.0,10225.0,2823.0,15567.0,17507.0
05/13/2015,16 - 17,980.0,1477.0,9974.0,2760.0,15191.0,17433.0
05/13/2015,17 - 18,966.0,1620.0,10019.0,2766.0,15371.0,17532.0
05/13/2015,18 - 19,951.0,1831.0,10073.0,2689.0,15543.0,17379.0
05/13/2015,19 - 20,934.0,1894.0,9859.0,2696.0,15382.0,17179.0
05/13/2015,20 - 21,948.0,1835.0,9639.0,2637.0,15059.0,17220.0
05/13/2015,21 - 22,1034.0,1752.0,9411.0,2639.0,14837.0,17234.0
05/13/2015,22 - 23,953.0,1767.0,9026.0,2528.0,14273.0,16386.0
05/13/2015,23 - 00,853.0,1741.0,8480.0,2282.0,13356.0,15933.0
05/14/2015,00 - 01,837.0,1592.0,8035.0,2135.0,12599.0,15511.0
05/14/2015,01 - 02,750.0,1533.0,7822.0,2069.0,12175.0,15318.0
05/14/2015,02 - 03,813.0,1596.0,7723.0,2022.0,12154.0,15299.0
05/14/2015,03 - 04,790.0,1674.0,7843.0,2001.0,12309.0,15110.0
05/14/2015,04 - 05,810.0,1620.0,7728.0,2010.0,12167.0,15414.0
05/14/2015,05 - 06,893.0,1652.0,7743.0,1945.0,12234.0,16030.0
05/14/2015,06 - 07,816.0,1601.0,8027.0,2042.0,12486.0,16125.0
05/14/2015,07 - 08,956.0,1639.0,8366.0,2175.0,13135.0,16725.0
05/14/2015,08 - 09,980.0,1715.0,8747.0,2289.0,13731.0,16859.0
05/14/2015,09 - 10,984.0,1793.0,9103.0,2365.0,14244.0,16825.0
05/14/2015,10 - 11,1034.0,1785.0,9298.0,2327.0,14445.0,16917.0
05/14/2015,11 - 12,956.0,1832.0,9335.0,2313.0,14436.0,16874.0
05/14/2015,12 - 13,1080.0,1806.0,9190.0,2245.0,14321.0,16742.0
05/14/2015,13 - 14,1074.0,1779.0,8942.0,2180.0,13974.0,16560.0
05/14/2015,14 - 15,1064.0,1753.0,8795.0,2106.0,13718.0,16334.0
05/14/2015,15 - 16,1169.0,1777.0,8751.0,2132.0,13829.0,16277.0
05/14/2015,16 - 17,1032.0,1796.0,8822.0,2185.0,13835.0,16171.0
05/14/2015,17 - 18,1269.0,1884.0,8978.0,2207.0,14337.0,16602.0
05/14/2015,18 - 19,1076.0,1911.0,9018.0,2274.0,14278.0,16848.0
05/14/2015,19 - 20,1008.0,1903.0,9033.0,2305.0,14250.0,16692.0
05/14/2015,20 - 21,1061.0,1897.0,9029.0,2257.0,14244.0,16743.0
05/14/2015,21 - 22,1023.0,1928.0,9036.0,2282.0,14269.0,16878.0
05/14/2015,22 - 23,959.0,1853.0,9029.0,2186.0,14027.0,16584.0
05/14/2015,23 - 00,950.0,1857.0,8584.0,2038.0,13429.0,16030.0
05/15/2015,00 - 01,856.0,1668.0,8178.0,1958.0,12659.0,15663.0
05/15/2015,01 - 02,857.0,1550.0,8094.0,1861.0,12363.0,15646.0
05/15/2015,02 - 03,834.0,1590.0,8003.0,1801.0,12229.0,15638.0
05/15/2015,03 - 04,870.0,1612.0,8032.0,1798.0,12312.0,15734.0
05/15/2015,04 - 05,856.0,1550.0,7999.0,1773.0,12178.0,16351.0
05/15/2015,05 - 06,845.0,1533.0,8121.0,1846.0,12346.0,16647.0
05/15/2015,06 - 07,1079.0,1691.0,8720.0,2159.0,13648.0,17236.0
05/15/2015,07 - 08,970.0,1836.0,9374.0,2476.0,14657.0,17628.0
05/15/2015,08 - 09,1029.0,1970.0,9772.0,2619.0,15390.0,17603.0
05/15/2015,09 - 10,1118.0,1908.0,10058.0,2627.0,15710.0,17761.0
05/15/2015,10 - 11,906.0,1861.0,10014.0,2580.0,15361.0,17685.0
05/15/2015,11 - 12,1041.0,1867.0,9942.0,2535.0,15385.0,17379.0
05/15/2015,12 - 13,975.0,1915.0,9862.0,2494.0,15246.0,17114.0
05/15/2015,13 - 14,901.0,1869.0,9867.0,2467.0,15104.0,16879.0
05/15/2015,14 - 15,872.0,1956.0,9843.0,2426.0,15096.0,16469.0
05/15/2015,15 - 16,890.0,1944.0,9863.0,2391.0,15088.0,16134.0
05/15/2015,16 - 17,927.0,1921.0,9721.0,2381.0,14950.0,15912.0
05/15/2015,17 - 18,952.0,1955.0,9754.0,2424.0,15085.0,15735.0
05/15/2015,18 - 19,906.0,1948.0,9505.0,2409.0,14768.0,15437.0
05/15/2015,19 - 20,950.0,1904.0,9305.0,2354.0,14512.0,15339.0
05/15/2015,20 - 21,949.0,1847.0,8975.0,2276.0,14048.0,15333.0
05/15/2015,21 - 22,982.0,1755.0,8893.0,2291.0,13922.0,15259.0
05/15/2015,22 - 23,996.0,1723.0,8938.0,2254.0,13911.0,14939.0
05/15/2015,23 - 00,995.0,1640.0,8600.0,2128.0,13363.0,14057.0
05/16/2015,00 - 01,915.0,1518.0,8317.0,2010.0,12760.0,13644.0
05/16/2015,01 - 02,853.0,1486.0,8280.0,1926.0,12545.0,13615.0
05/16/2015,02 - 03,846.0,1474.0,8287.0,1906.0,12513.0,13499.0
05/16/2015,03 - 04,772.0,1426.0,8332.0,1903.0,12433.0,13537.0
05/16/2015,04 - 05,788.0,1378.0,8173.0,1895.0,12234.0,13585.0
05/16/2015,05 - 06,762.0,1260.0,8078.0,1913.0,12013.0,14258.0
05/16/2015,06 - 07,836.0,1308.0,8078.0,1935.0,12157.0,14790.0
05/16/2015,07 - 08,782.0,1556.0,8263.0,2043.0,12643.0,14982.0
05/16/2015,08 - 09,937.0,1517.0,8590.0,2160.0,13204.0,15188.0
05/16/2015,09 - 10,948.0,1566.0,8889.0,2269.0,13672.0,15209.0
05/16/2015,10 - 11,834.0,1558.0,9034.0,2336.0,13762.0,15127.0
05/16/2015,11 - 12,931.0,1506.0,9017.0,2345.0,13799.0,15043.0
05/16/2015,12 - 13,920.0,1489.0,8953.0,2335.0,13696.0,14913.0
05/16/2015,13 - 14,877.0,1507.0,8839.0,2284.0,13507.0,15188.0
05/16/2015,14 - 15,871.0,1528.0,8762.0,2233.0,13395.0,15381.0
05/16/2015,15 - 16,998.0,1511.0,8711.0,2248.0,13468.0,15332.0
05/16/2015,16 - 17,900.0,1461.0,8773.0,2262.0,13396.0,15637.0
05/16/2015,17 - 18,1189.0,1529.0,8951.0,2313.0,13981.0,15638.0
05/16/2015,18 - 19,828.0,1543.0,9046.0,2350.0,13768.0,15499.0
05/16/2015,19 - 20,919.0,1582.0,9036.0,2360.0,13897.0,15377.0
05/16/2015,20 - 21,866.0,1550.0,8920.0,2284.0,13619.0,15500.0
05/16/2015,21 - 22,857.0,1626.0,8939.0,2280.0,13702.0,15706.0
05/16/2015,22 - 23,1034.0,1550.0,8662.0,2195.0,13440.0,15595.0
05/16/2015,23 - 00,1011.0,1491.0,8149.0,2093.0,12744.0,15291.0
05/17/2015,00 - 01,902.0,1397.0,7882.0,1994.0,12175.0,15223.0
05/17/2015,01 - 02,859.0,1363.0,7679.0,1965.0,11867.0,15036.0
05/17/2015,02 - 03,826.0,1448.0,7969.0,1972.0,12215.0,15049.0
05/17/2015,03 - 04,811.0,1416.0,7923.0,1998.0,12147.0,14916.0
05/17/2015,04 - 05,809.0,1401.0,7868.0,2001.0,12078.0,14330.0
05/17/2015,05 - 06,829.0,1251.0,7829.0,1983.0,11891.0,14411.0
05/17/2015,06 - 07,848.0,1132.0,8049.0,2032.0,12061.0,15445.0
05/17/2015,07 - 08,872.0,1410.0,8305.0,2098.0,12685.0,16071.0
05/17/2015,08 - 09,938.0,1431.0,8656.0,2275.0,13300.0,16351.0
05/17/2015,09 - 10,893.0,1342.0,9141.0,2393.0,13769.0,16374.0
05/17/2015,10 - 11,1030.0,1341.0,9490.0,2430.0,14290.0,16293.0
05/17/2015,11 - 12,1047.0,1339.0,9733.0,2448.0,14567.0,16054.0
05/17/2015,12 - 13,845.0,1349.0,9892.0,2416.0,14502.0,16145.0
05/17/2015,13 - 14,843.0,1380.0,9769.0,2365.0,14357.0,15704.0
05/17/2015,14 - 15,773.0,1520.0,9538.0,2415.0,14246.0,15548.0
05/17/2015,15 - 16,870.0,1688.0,9347.0,2425.0,14329.0,15634.0
05/17/2015,16 - 17,835.0,1749.0,9465.0,2532.0,14580.0,15899.0
05/17/2015,17 - 18,920.0,1776.0,9582.0,2592.0,14872.0,16424.0
05/17/2015,18 - 19,974.0,1707.0,9531.0,2537.0,14747.0,16830.0
05/17/2015,19 - 20,920.0,1741.0,9663.0,2592.0,14915.0,16777.0
05/17/2015,20 - 21,957.0,1723.0,9706.0,2547.0,14933.0,16552.0
05/17/2015,21 - 22,864.0,1727.0,9660.0,2537.0,14788.0,16486.0
05/17/2015,22 - 23,822.0,1729.0,9381.0,2429.0,14361.0,16023.0
05/17/2015,23 - 00,814.0,1674.0,8793.0,2295.0,13575.0,15260.0
05/18/2015,00 - 01,773.0,1526.0,8342.0,2184.0,12825.0,14910.0
05/18/2015,01 - 02,803.0,1566.0,8091.0,2068.0,12527.0,14783.0
05/18/2015,02 - 03,759.0,1518.0,8172.0,2043.0,12492.0,14701.0
05/18/2015,03 - 04,799.0,1511.0,8084.0,2073.0,12467.0,14713.0
05/18/2015,04 - 05,809.0,1528.0,8010.0,2024.0,12370.0,15373.0
05/18/2015,05 - 06,757.0,1556.0,8389.0,2172.0,12873.0,17018.0
05/18/2015,06 - 07,939.0,1715.0,9646.0,2615.0,14915.0,17220.0
05/18/2015,07 - 08,959.0,1947.0,10552.0,2931.0,16388.0,16983.0
05/18/2015,08 - 09,964.0,1925.0,10865.0,2963.0,16716.0,16893.0
05/18/2015,09 - 10,946.0,1941.0,10759.0,2966.0,16612.0,16951.0
05/18/2015,10 - 11,915.0,1883.0,10721.0,2992.0,16512.0,16789.0
05/18/2015,11 - 12,890.0,1924.0,10651.0,2989.0,16454.0,16498.0
05/18/2015,12 - 13,891.0,1965.0,10515.0,2927.0,16297.0,16547.0
05/18/2015,13 - 14,901.0,1986.0,10280.0,2931.0,16097.0,16245.0
05/18/2015,14 - 15,913.0,1943.0,10056.0,2889.0,15801.0,15869.0
05/18/2015,15 - 16,897.0,1888.0,9929.0,2834.0,15548.0,15857.0
05/18/2015,16 - 17,855.0,1921.0,9919.0,2735.0,15429.0,16013.0
05/18/2015,17 - 18,829.0,1893.0,9927.0,2778.0,15427.0,16189.0
05/18/2015,18 - 19,872.0,1889.0,9759.0,2823.0,15343.0,16076.0
05/18/2015,19 - 20,926.0,1858.0,9565.0,2765.0,15114.0,15932.0
05/18/2015,20 - 21,965.0,1819.0,9410.0,2701.0,14894.0,15752.0
05/18/2015,21 - 22,871.0,1719.0,9214.0,2659.0,14462.0,15482.0
05/18/2015,22 - 23,858.0,1699.0,8880.0,2473.0,13911.0,14912.0
05/18/2015,23 - 00,900.0,1578.0,8301.0,2237.0,13015.0,14467.0
05/19/2015,00 - 01,895.0,1505.0,8043.0,2111.0,12554.0,14460.0
05/19/2015,01 - 02,829.0,1438.0,7945.0,2064.0,12275.0,14579.0
05/19/2015,02 - 03,820.0,1487.0,7978.0,2019.0,12303.0,14610.0
05/19/2015,03 - 04,816.0,1560.0,7960.0,2018.0,12355.0,14727.0
05/19/2015,04 - 05,841.0,1602.0,7870.0,2095.0,12409.0,15217.0
05/19/2015,05 - 06,813.0,1588.0,8089.0,2178.0,12667.0,16263.0
05/19/2015,06 - 07,762.0,1690.0,9169.0,2548.0,14169.0,17329.0
05/19/2015,07 - 08,1031.0,1929.0,10200.0,2963.0,16122.0,17751.0
05/19/2015,08 - 09,912.0,1846.0,10522.0,3093.0,16372.0,17211.0
05/19/2015,09 - 10,966.0,1851.0,10565.0,3193.0,16574.0,17136.0
05/19/2015,10 - 11,1189.0,1857.0,10663.0,3226.0,16934.0,17425.0
05/19/2015,11 - 12,982.0,1843.0,10788.0,3149.0,16762.0,17170.0
05/19/2015,12 - 13,1036.0,1867.0,10630.0,3028.0,16561.0,16795.0
05/19/2015,13 - 14,900.0,1864.0,10563.0,3048.0,16375.0,16511.0
05/19/2015,14 - 15,1205.0,1731.0,10456.0,3029.0,16420.0,16486.0
05/19/2015,15 - 16,1010.0,1707.0,10301.0,3010.0,16028.0,16695.0
05/19/2015,16 - 17,939.0,1726.0,10335.0,2815.0,15815.0,17013.0
05/19/2015,17 - 18,964.0,1748.0,10383.0,2828.0,15923.0,16784.0
05/19/2015,18 - 19,984.0,1648.0,10266.0,2721.0,15618.0,16496.0
05/19/2015,19 - 20,1071.0,1666.0,10110.0,2718.0,15565.0,16343.0
05/19/2015,20 - 21,928.0,1605.0,9852.0,2662.0,15047.0,16282.0
05/19/2015,21 - 22,935.0,1603.0,9714.0,2642.0,14893.0,15910.0
05/19/2015,22 - 23,947.0,1760.0,9178.0,2517.0,14402.0,14997.0
05/19/2015,23 - 00,956.0,1668.0,8482.0,2283.0,13389.0,14471.0
05/20/2015,00 - 01,832.0,1536.0,8209.0,2140.0,12717.0,14206.0
05/20/2015,01 - 02,859.0,1532.0,8201.0,2091.0,12683.0,13905.0
