,Hours,SE1,SE2,SE3,SE4,SE
03-07-2020,17 - 18,933,1377,7856,2350,12516
03-07-2020,18 - 19,924,1256,7822,2354,12356
03-07-2020,19 - 20,832,1362,7639,2268,12101
03-07-2020,20 - 21,778,1456,7430,2168,11832
03-07-2020,21 - 22,787,1384,7133,2037,11341
03-07-2020,22 - 23,894,1306,6962,1908,11070
03-07-2020,23 - 00,851,1261,6589,1833,10534
04-07-2020,00 - 01,709,1064,6364,1804,9941
04-07-2020,01 - 02,837,1159,6110,1692,9798
04-07-2020,02 - 03,1012,1198,5919,1652,9781
04-07-2020,03 - 04,977,1163,5901,1654,9695
04-07-2020,04 - 05,826,1110,5799,1699,9434
04-07-2020,05 - 06,938,1142,5810,1632,9522
04-07-2020,06 - 07,961,1169,6019,1637,9786
04-07-2020,07 - 08,936,1301,6202,1776,10215
04-07-2020,08 - 09,962,1327,6594,1934,10817
04-07-2020,09 - 10,954,1365,7015,2094,11428
04-07-2020,10 - 11,917,1418,7360,2195,11890
04-07-2020,11 - 12,867,1459,7605,2259,12190
04-07-2020,12 - 13,953,1345,7629,2305,12232
04-07-2020,13 - 14,1132,1313,7545,2309,12299
04-07-2020,14 - 15,1131,1310,7440,2229,12110
04-07-2020,15 - 16,1084,1171,7358,2177,11790
04-07-2020,16 - 17,1019,1242,7425,2172,11858
04-07-2020,17 - 18,954,1360,7560,2158,12032
04-07-2020,18 - 19,1018,1253,7485,2205,11961
04-07-2020,19 - 20,1061,1293,7431,2212,11997
04-07-2020,20 - 21,1063,1302,7234,2139,11738
04-07-2020,21 - 22,942,1352,7004,2059,11357
04-07-2020,22 - 23,896,1227,6835,1979,10937
04-07-2020,23 - 00,955,1214,6511,1887,10567
05-07-2020,00 - 01,929,1054,6240,1925,10148
05-07-2020,01 - 02,933,1115,6068,1804,9920
05-07-2020,02 - 03,895,1141,6041,1734,9811
05-07-2020,03 - 04,956,1199,5912,1755,9822
05-07-2020,04 - 05,965,1289,5769,1692,9715
05-07-2020,05 - 06,828,1164,5699,1633,9324
05-07-2020,06 - 07,746,1169,5729,1630,9274
05-07-2020,07 - 08,652,1223,5974,1743,9592
05-07-2020,08 - 09,880,1230,6288,1816,10214
05-07-2020,09 - 10,1027,1258,6610,1887,10782
05-07-2020,10 - 11,1043,1275,7030,1985,11333
05-07-2020,11 - 12,1079,1282,7311,2033,11705
05-07-2020,12 - 13,1083,1115,7300,2056,11554
05-07-2020,13 - 14,985,1006,7322,2069,11382
05-07-2020,14 - 15,1021,1042,7235,2083,11381
05-07-2020,15 - 16,1024,1023,7153,2048,11248
05-07-2020,16 - 17,1058,1064,7397,2023,11542
05-07-2020,17 - 18,1031,1153,7614,2048,11846
05-07-2020,18 - 19,879,1204,7628,2050,11761
05-07-2020,19 - 20,927,1102,7501,2011,11541
05-07-2020,20 - 21,925,1137,7236,2018,11316
05-07-2020,21 - 22,1008,1038,6987,1970,11003
05-07-2020,22 - 23,966,979,6893,1977,10815
05-07-2020,23 - 00,950,1080,6622,1896,10548
06-07-2020,00 - 01,959,1173,6525,1797,10454
06-07-2020,01 - 02,955,1422,6320,1716,10413
06-07-2020,02 - 03,923,1447,6106,1721,10197
06-07-2020,03 - 04,860,1199,6039,1740,9838
06-07-2020,04 - 05,840,1357,6007,1691,9895
06-07-2020,05 - 06,963,1382,6231,1796,10372
06-07-2020,06 - 07,1158,1602,6851,2023,11634
06-07-2020,07 - 08,1230,1732,7520,2281,12763
06-07-2020,08 - 09,1142,1811,7961,2434,13348
06-07-2020,09 - 10,1069,1910,8110,2496,13585
06-07-2020,10 - 11,1114,1858,8293,2552,13817
06-07-2020,11 - 12,1173,1836,8391,2502,13902
06-07-2020,12 - 13,1144,2008,8369,2545,14066
06-07-2020,13 - 14,1194,1950,8399,2527,14070
06-07-2020,14 - 15,1219,1893,8422,2422,13956
06-07-2020,15 - 16,1213,1955,8366,2460,13994
06-07-2020,16 - 17,1114,1800,8257,2463,13634
06-07-2020,17 - 18,1091,1813,8284,2517,13705
06-07-2020,18 - 19,1071,1718,8272,2533,13594
06-07-2020,19 - 20,1083,1719,8075,2476,13353
06-07-2020,20 - 21,1092,1721,7790,2350,12953
06-07-2020,21 - 22,945,1737,7405,2227,12314
06-07-2020,22 - 23,860,1794,7249,2178,12081
06-07-2020,23 - 00,913,1734,6901,2057,11605
07-07-2020,00 - 01,879,1525,6510,1912,10826
07-07-2020,01 - 02,934,1424,6280,1853,10491
07-07-2020,02 - 03,925,1375,6269,1825,10394
07-07-2020,03 - 04,864,1349,6112,1811,10136
07-07-2020,04 - 05,888,1294,5987,1804,9973
07-07-2020,05 - 06,975,1442,6149,1914,10480
07-07-2020,06 - 07,1114,1578,6772,2144,11608
07-07-2020,07 - 08,1083,1634,7567,2349,12633
07-07-2020,08 - 09,1061,1637,7822,2466,12986
07-07-2020,09 - 10,1056,1700,7993,2521,13270
07-07-2020,10 - 11,1066,1703,8083,2544,13396
07-07-2020,11 - 12,1102,1735,8195,2557,13589
07-07-2020,12 - 13,1074,1715,8253,2598,13640
07-07-2020,13 - 14,1058,1688,8236,2620,13602
07-07-2020,14 - 15,967,1670,8096,2564,13297
07-07-2020,15 - 16,1081,1671,8034,2540,13326
07-07-2020,16 - 17,1078,1633,7975,2444,13130
07-07-2020,17 - 18,1130,1802,7986,2542,13460
07-07-2020,18 - 19,1033,1719,8124,2524,13400
07-07-2020,19 - 20,1025,1700,7983,2401,13109
07-07-2020,20 - 21,1082,1649,7889,2321,12941
07-07-2020,21 - 22,1048,1553,7739,2198,12538
07-07-2020,22 - 23,1091,1475,7573,2116,12255
07-07-2020,23 - 00,1007,1392,7244,1979,11622
08-07-2020,00 - 01,967,1385,6915,1903,11170
08-07-2020,01 - 02,934,1394,6732,1815,10875
08-07-2020,02 - 03,1010,1520,6617,1800,10947
08-07-2020,03 - 04,1030,1487,6530,1779,10826
08-07-2020,04 - 05,1002,1426,6480,1734,10642
08-07-2020,05 - 06,977,1470,6684,1828,10959
08-07-2020,06 - 07,986,1555,7253,2063,11857
08-07-2020,07 - 08,970,1607,7899,2256,12732
08-07-2020,08 - 09,947,1697,8219,2349,13212
08-07-2020,09 - 10,1210,1705,8382,2443,13740
08-07-2020,10 - 11,1284,1715,8605,2470,14074
08-07-2020,11 - 12,1154,1800,8746,2547,14247
08-07-2020,12 - 13,1274,1634,8720,2512,14140
08-07-2020,13 - 14,1086,1655,8604,2464,13809
08-07-2020,14 - 15,987,1668,8474,2464,13593
08-07-2020,15 - 16,1042,1698,8447,2395,13582
08-07-2020,16 - 17,920,1681,8129,2332,13062
08-07-2020,17 - 18,1057,1642,8258,2302,13259
08-07-2020,18 - 19,1051,1694,8237,2324,13306
08-07-2020,19 - 20,1036,1635,8106,2278,13055
08-07-2020,20 - 21,778,1674,7821,2258,12531
08-07-2020,21 - 22,1005,1600,7547,2161,12313
08-07-2020,22 - 23,1033,1528,7406,2105,12072
08-07-2020,23 - 00,912,1343,7031,1995,11281
09-07-2020,00 - 01,960,1038,6698,1841,10537
09-07-2020,01 - 02,926,1166,6585,1688,10365
09-07-2020,02 - 03,927,1086,6517,1666,10196
09-07-2020,03 - 04,928,1024,6298,1719,9969
09-07-2020,04 - 05,945,1106,6158,1720,9929
09-07-2020,05 - 06,939,1090,6464,1825,10318
09-07-2020,06 - 07,1012,1417,7051,2062,11542
09-07-2020,07 - 08,923,1628,7689,2272,12512
09-07-2020,08 - 09,908,1598,8083,2355,12944
09-07-2020,09 - 10,920,1584,8263,2396,13163
09-07-2020,10 - 11,984,1645,8360,2431,13420
09-07-2020,11 - 12,928,1625,8334,2433,13320
09-07-2020,12 - 13,892,1727,8276,2397,13292
09-07-2020,13 - 14,880,1672,8237,2390,13179
09-07-2020,14 - 15,816,1724,8187,2355,13082
09-07-2020,15 - 16,948,1642,8072,2330,12992
09-07-2020,16 - 17,928,1682,7943,2284,12837
09-07-2020,17 - 18,965,1595,8055,2313,12928
09-07-2020,18 - 19,1100,1682,7990,2292,13064
09-07-2020,19 - 20,1014,1595,7809,2232,12650
09-07-2020,20 - 21,967,1591,7620,2175,12353
09-07-2020,21 - 22,869,1556,7469,2132,12026
09-07-2020,22 - 23,810,1537,7459,2080,11886
09-07-2020,23 - 00,798,1408,7149,1926,11281
10-07-2020,00 - 01,822,1286,6736,1815,10659
10-07-2020,01 - 02,787,1281,6546,1750,10364
10-07-2020,02 - 03,851,1322,6482,1759,10414
10-07-2020,03 - 04,829,1362,6399,1805,10395
10-07-2020,04 - 05,824,1253,6273,1781,10131
10-07-2020,05 - 06,844,1116,6456,1829,10245
10-07-2020,06 - 07,914,1496,6928,2010,11348
10-07-2020,07 - 08,1004,1711,7483,2200,12398
10-07-2020,08 - 09,1075,1672,7842,2332,12921
10-07-2020,09 - 10,1031,1668,8090,2401,13190
10-07-2020,10 - 11,1031,1585,8244,2442,13302
10-07-2020,11 - 12,1005,1558,8262,2470,13295
10-07-2020,12 - 13,994,1510,8194,2477,13175
10-07-2020,13 - 14,1093,1564,8125,2466,13248
10-07-2020,14 - 15,1064,1617,7955,2448,13084
10-07-2020,15 - 16,1000,1590,7791,2408,12789
10-07-2020,16 - 17,1023,1636,7677,2392,12728
10-07-2020,17 - 18,991,1524,7739,2404,12658
10-07-2020,18 - 19,1028,1555,7674,2352,12609
10-07-2020,19 - 20,1007,1639,7429,2222,12297
10-07-2020,20 - 21,1008,1504,7055,2041,11608
10-07-2020,21 - 22,1055,1445,6852,1877,11229
10-07-2020,22 - 23,1013,1492,6781,1797,11083
10-07-2020,23 - 00,973,1422,6622,1662,10679
11-07-2020,00 - 01,953,1379,6350,1625,10307
11-07-2020,01 - 02,932,1398,6051,1582,9963
11-07-2020,02 - 03,931,1445,5925,1588,9889
11-07-2020,03 - 04,878,1496,5867,1597,9838
11-07-2020,04 - 05,868,1396,5693,1603,9560
11-07-2020,05 - 06,867,1318,5669,1578,9432
11-07-2020,06 - 07,871,1305,5861,1621,9658
11-07-2020,07 - 08,872,1481,6243,1698,10294
11-07-2020,08 - 09,884,1467,6627,1804,10782
11-07-2020,09 - 10,913,1610,7068,1896,11487
11-07-2020,10 - 11,1003,1556,7271,1994,11824
11-07-2020,11 - 12,954,1551,7209,2066,11780
11-07-2020,12 - 13,922,1475,7099,2087,11583
11-07-2020,13 - 14,955,1509,6969,2098,11531
11-07-2020,14 - 15,957,1574,6803,2051,11385
11-07-2020,15 - 16,934,1480,6851,2024,11289
11-07-2020,16 - 17,900,1418,6869,2081,11268
11-07-2020,17 - 18,932,1630,6949,2091,11602
11-07-2020,18 - 19,1155,1704,7090,2155,12104
11-07-2020,19 - 20,1045,1575,7125,2106,11851
11-07-2020,20 - 21,1031,1444,6906,2046,11427
11-07-2020,21 - 22,977,1439,6593,2027,11036
11-07-2020,22 - 23,970,1377,6703,1996,11046
11-07-2020,23 - 00,939,1671,6596,1813,11019
12-07-2020,00 - 01,876,1355,6292,1698,10221
12-07-2020,01 - 02,924,1230,6007,1624,9785
12-07-2020,02 - 03,937,1269,5894,1603,9703
12-07-2020,03 - 04,979,1283,5826,1599,9687
12-07-2020,04 - 05,931,1103,5703,1553,9290
12-07-2020,05 - 06,844,1184,5737,1581,9346
12-07-2020,06 - 07,902,1328,5860,1657,9747
12-07-2020,07 - 08,933,1483,6024,1701,10141
12-07-2020,08 - 09,871,1577,6254,1791,10493
12-07-2020,09 - 10,896,1497,6431,1885,10709
12-07-2020,10 - 11,958,1437,6660,1942,10997
12-07-2020,11 - 12,908,1477,6764,2015,11164
12-07-2020,12 - 13,858,1410,6796,2048,11112
12-07-2020,13 - 14,934,1456,6828,1987,11205
12-07-2020,14 - 15,933,1463,6833,1997,11226
12-07-2020,15 - 16,898,1475,6862,1959,11194
12-07-2020,16 - 17,895,1502,6877,1949,11223
12-07-2020,17 - 18,1021,1540,7021,2025,11607
12-07-2020,18 - 19,979,1599,6991,2037,11606
12-07-2020,19 - 20,944,1529,7039,2029,11541
12-07-2020,20 - 21,949,1456,6938,2029,11372
12-07-2020,21 - 22,944,1551,6764,2009,11268
12-07-2020,22 - 23,982,1477,6650,1940,11049
12-07-2020,23 - 00,938,1426,6309,1812,10485
13-07-2020,00 - 01,889,1322,5985,1707,9903
13-07-2020,01 - 02,893,1289,5943,1632,9757
13-07-2020,02 - 03,886,1165,5940,1632,9623
13-07-2020,03 - 04,848,1060,5830,1633,9371
13-07-2020,04 - 05,847,1182,5665,1648,9342
13-07-2020,05 - 06,910,1389,5823,1690,9812
13-07-2020,06 - 07,934,1182,6345,1909,10370
13-07-2020,07 - 08,966,1366,6958,2157,11447
13-07-2020,08 - 09,1103,1372,7394,2287,12156
13-07-2020,09 - 10,1218,1426,7622,2337,12603
13-07-2020,10 - 11,980,1404,7708,2388,12480
13-07-2020,11 - 12,962,1462,7729,2436,12589
13-07-2020,12 - 13,950,1465,7752,2431,12598
13-07-2020,13 - 14,947,1425,7670,2399,12441
13-07-2020,14 - 15,951,1401,7567,2351,12270
13-07-2020,15 - 16,1889,1293,7499,2337,13018
13-07-2020,16 - 17,918,1339,7421,2291,11969
13-07-2020,17 - 18,973,1436,7434,2280,12123
13-07-2020,18 - 19,944,1429,7389,2237,11999
13-07-2020,19 - 20,875,1443,7334,2166,11818
13-07-2020,20 - 21,888,1443,7134,2120,11585
13-07-2020,21 - 22,951,1437,6958,2024,11370
13-07-2020,22 - 23,893,1520,6872,1967,11252
13-07-2020,23 - 00,903,1527,6598,1851,10879
14-07-2020,00 - 01,1102,1171,6248,1761,10282
14-07-2020,01 - 02,876,1354,5973,1672,9875
14-07-2020,02 - 03,784,1292,5869,1586,9531
14-07-2020,03 - 04,894,1302,5837,1579,9612
14-07-2020,04 - 05,891,1316,5684,1582,9473
14-07-2020,05 - 06,915,1377,5792,1647,9731
14-07-2020,06 - 07,952,1526,6300,1814,10592
14-07-2020,07 - 08,969,1506,6810,2015,11300
14-07-2020,08 - 09,978,1583,7278,2169,12008
14-07-2020,09 - 10,1000,1568,7550,2205,12323
14-07-2020,10 - 11,983,1469,7728,2239,12419
14-07-2020,11 - 12,980,1494,7818,2283,12575
14-07-2020,12 - 13,1059,1533,7899,2283,12774
14-07-2020,13 - 14,962,1479,7882,2236,12559
14-07-2020,14 - 15,939,1434,7872,2204,12449
14-07-2020,15 - 16,917,1513,7764,2206,12400
14-07-2020,16 - 17,980,1489,7598,2182,12249
14-07-2020,17 - 18,937,1396,7739,2250,12322
14-07-2020,18 - 19,1015,1406,7678,2274,12373
14-07-2020,19 - 20,995,1446,7515,2279,12235
14-07-2020,20 - 21,944,1484,7316,2215,11959
14-07-2020,21 - 22,1009,1552,7072,2132,11765
14-07-2020,22 - 23,998,1440,6951,2075,11464
14-07-2020,23 - 00,998,1453,6554,1874,10879
15-07-2020,00 - 01,940,1361,6177,1752,10230
15-07-2020,01 - 02,925,1349,5973,1645,9892
15-07-2020,02 - 03,901,1408,5880,1566,9755
15-07-2020,03 - 04,821,1451,5819,1611,9702
15-07-2020,04 - 05,844,1385,5672,1586,9487
15-07-2020,05 - 06,862,1194,5734,1562,9352
15-07-2020,06 - 07,865,1268,6161,1731,10025
15-07-2020,07 - 08,787,1396,6732,1960,10875
15-07-2020,08 - 09,815,1531,7253,2173,11772
15-07-2020,09 - 10,817,1523,7504,2304,12148
15-07-2020,10 - 11,845,1582,7720,2416,12563
15-07-2020,11 - 12,862,1687,7853,2453,12855
15-07-2020,12 - 13,787,1701,7891,2417,12796
15-07-2020,13 - 14,882,1689,7839,2413,12823
15-07-2020,14 - 15,839,1669,7721,2381,12610
15-07-2020,15 - 16,860,1670,7569,2332,12431
15-07-2020,16 - 17,857,1658,7512,2283,12310
15-07-2020,17 - 18,918,1694,7568,2287,12467
15-07-2020,18 - 19,932,1626,7460,2245,12263
15-07-2020,19 - 20,965,1614,7295,2196,12070
15-07-2020,20 - 21,893,1595,7101,2127,11716
15-07-2020,21 - 22,907,1516,6896,2080,11399
15-07-2020,22 - 23,909,1535,6783,2042,11269
15-07-2020,23 - 00,889,1456,6480,1880,10705
16-07-2020,00 - 01,914,1385,6104,1787,10190
16-07-2020,01 - 02,904,1392,5901,1730,9927
16-07-2020,02 - 03,843,1389,5779,1699,9710
16-07-2020,03 - 04,841,1339,5654,1701,9535
16-07-2020,04 - 05,885,1296,5527,1722,9430
16-07-2020,05 - 06,965,1370,5667,1745,9747
16-07-2020,06 - 07,1020,1338,6179,1943,10480
16-07-2020,07 - 08,1008,1451,6787,2127,11373
16-07-2020,08 - 09,1000,1517,7273,2289,12079
16-07-2020,09 - 10,986,1577,7516,2402,12481
16-07-2020,10 - 11,1025,1528,7650,2432,12635
16-07-2020,11 - 12,1034,1513,7713,2424,12684
16-07-2020,12 - 13,1021,1512,7676,2381,12590
16-07-2020,13 - 14,996,1467,7591,2370,12424
16-07-2020,14 - 15,949,1436,7530,2347,12262
16-07-2020,15 - 16,970,1467,7462,2308,12207
16-07-2020,16 - 17,950,1443,7388,2224,12005
16-07-2020,17 - 18,969,1444,7435,2268,12116
16-07-2020,18 - 19,942,1418,7384,2285,12029
16-07-2020,19 - 20,925,1387,7193,2204,11709
16-07-2020,20 - 21,967,1376,7011,2132,11486
16-07-2020,21 - 22,905,1286,6777,2004,10972
16-07-2020,22 - 23,903,1237,6690,2009,10839
16-07-2020,23 - 00,889,1301,6352,1871,10413
17-07-2020,00 - 01,859,1393,5984,1735,9971
17-07-2020,01 - 02,927,1145,5794,1657,9523
17-07-2020,02 - 03,884,1097,5726,1604,9311
17-07-2020,03 - 04,895,957,5591,1562,9005
17-07-2020,04 - 05,859,1058,5425,1555,8897
17-07-2020,05 - 06,881,860,5550,1588,8879
17-07-2020,06 - 07,833,1012,6031,1778,9654
17-07-2020,07 - 08,845,1281,6583,1982,10691
17-07-2020,08 - 09,870,1318,7053,2120,11361
17-07-2020,09 - 10,944,1293,7317,2189,11743
17-07-2020,10 - 11,884,1214,7466,2211,11775
17-07-2020,11 - 12,932,1039,7427,2209,11607
17-07-2020,12 - 13,761,1069,7375,2199,11404
17-07-2020,13 - 14,714,1063,7191,2181,11149
17-07-2020,14 - 15,714,981,7129,2145,10969
17-07-2020,15 - 16,776,1065,7059,2126,11026
17-07-2020,16 - 17,811,1098,7030,2110,11049
17-07-2020,17 - 18,841,1195,7090,2116,11242
17-07-2020,18 - 19,840,970,6985,2118,10913
17-07-2020,19 - 20,836,865,6802,2067,10570
17-07-2020,20 - 21,865,1102,6733,2032,10732
17-07-2020,21 - 22,859,1114,6547,1997,10517
17-07-2020,22 - 23,838,1062,6428,1969,10297
17-07-2020,23 - 00,790,1073,6198,1837,9898
18-07-2020,00 - 01,798,1285,5940,1748,9771
18-07-2020,01 - 02,874,1181,5658,1679,9392
18-07-2020,02 - 03,928,1301,5528,1650,9407
18-07-2020,03 - 04,877,1401,5448,1642,9368
18-07-2020,04 - 05,814,1278,5276,1581,8949
18-07-2020,05 - 06,846,1291,5264,1549,8950
18-07-2020,06 - 07,805,1372,5361,1583,9121
18-07-2020,07 - 08,900,1404,5638,1674,9616
18-07-2020,08 - 09,960,1545,6154,1802,10461
18-07-2020,09 - 10,838,1490,6488,1893,10709
18-07-2020,10 - 11,853,1569,6678,1933,11033
18-07-2020,11 - 12,860,1592,6854,1959,11265
18-07-2020,12 - 13,935,1569,6910,1954,11368
18-07-2020,13 - 14,897,1552,6851,1952,11252
18-07-2020,14 - 15,892,1584,6768,1901,11145
18-07-2020,15 - 16,944,1530,6687,1869,11030
18-07-2020,16 - 17,898,1393,6653,1889,10833
18-07-2020,17 - 18,939,1425,6742,1923,11029
18-07-2020,18 - 19,883,1283,6807,1971,10944
18-07-2020,19 - 20,856,1345,6713,1947,10861
18-07-2020,20 - 21,888,1399,6546,1903,10736
18-07-2020,21 - 22,944,1257,6356,1888,10445
18-07-2020,22 - 23,955,1146,6268,1860,10229
18-07-2020,23 - 00,922,1119,5882,1742,9665
19-07-2020,00 - 01,852,1003,5525,1618,8998
19-07-2020,01 - 02,805,1124,5391,1524,8844
19-07-2020,02 - 03,812,1089,5253,1492,8646
19-07-2020,03 - 04,805,967,5008,1483,8263
19-07-2020,04 - 05,810,1077,4797,1490,8174
19-07-2020,05 - 06,758,1069,4778,1490,8095
19-07-2020,06 - 07,816,1196,5049,1495,8556
19-07-2020,07 - 08,836,1305,5469,1613,9223
19-07-2020,08 - 09,956,1306,5828,1770,9860
19-07-2020,09 - 10,1037,1324,6175,1879,10415
19-07-2020,10 - 11,1043,1487,6495,1969,10994
19-07-2020,11 - 12,1021,1517,6619,1990,11147
19-07-2020,12 - 13,1044,1440,6711,2004,11199
19-07-2020,13 - 14,960,1293,6731,1992,10976
19-07-2020,14 - 15,944,1395,6605,1957,10901
19-07-2020,15 - 16,924,1352,6525,1917,10718
19-07-2020,16 - 17,980,1434,6629,1952,10995
19-07-2020,17 - 18,1032,1484,6853,2009,11378
19-07-2020,18 - 19,912,1386,6957,2028,11283
19-07-2020,19 - 20,914,1429,6962,1958,11263
19-07-2020,20 - 21,949,1433,6825,1907,11114
19-07-2020,21 - 22,1013,1459,6590,1870,10932
19-07-2020,22 - 23,931,1389,6552,1869,10741
19-07-2020,23 - 00,682,1208,6136,1762,9788
20-07-2020,00 - 01,926,1006,5821,1672,9425
20-07-2020,01 - 02,695,1037,5552,1587,8871
20-07-2020,02 - 03,870,1058,5491,1567,8986
20-07-2020,03 - 04,872,1187,5527,1544,9130
20-07-2020,04 - 05,870,1238,5490,1534,9132
20-07-2020,05 - 06,822,1234,5599,1536,9191
20-07-2020,06 - 07,784,1456,6022,1705,9967
20-07-2020,07 - 08,858,1500,6568,1927,10853
20-07-2020,08 - 09,993,1578,7118,2031,11720
20-07-2020,09 - 10,970,1580,7412,2158,12120
20-07-2020,10 - 11,954,1577,7672,2290,12493
20-07-2020,11 - 12,1013,1563,7738,2394,12708
20-07-2020,12 - 13,946,1631,7733,2339,12649
20-07-2020,13 - 14,914,1629,7588,2259,12390
20-07-2020,14 - 15,804,1480,7428,2172,11884
20-07-2020,15 - 16,920,1460,7353,2144,11877
20-07-2020,16 - 17,863,1479,7130,2073,11545
20-07-2020,17 - 18,922,1376,7110,2108,11516
20-07-2020,18 - 19,968,1299,7080,2141,11488
20-07-2020,19 - 20,995,1298,7002,2150,11445
20-07-2020,20 - 21,1020,1292,6834,2157,11303
20-07-2020,21 - 22,952,1264,6535,2116,10867
20-07-2020,22 - 23,913,1229,6335,2086,10563
20-07-2020,23 - 00,857,1145,5974,1868,9844
21-07-2020,00 - 01,596,1337,5742,1764,9439
21-07-2020,01 - 02,857,1387,5551,1690,9485
21-07-2020,02 - 03,795,1371,5480,1663,9309
21-07-2020,03 - 04,811,1163,5429,1669,9072
21-07-2020,04 - 05,823,1074,5172,1646,8715
21-07-2020,05 - 06,868,1124,5173,1664,8829
21-07-2020,06 - 07,943,1185,5582,1884,9594
21-07-2020,07 - 08,968,1297,6222,2039,10526
21-07-2020,08 - 09,980,1396,6719,2090,11185
21-07-2020,09 - 10,932,1416,6986,2263,11597
21-07-2020,10 - 11,963,1465,7118,2311,11857
21-07-2020,11 - 12,918,1495,7203,2258,11874
21-07-2020,12 - 13,899,1493,7273,2296,11961
21-07-2020,13 - 14,952,1533,7263,2227,11975
21-07-2020,14 - 15,906,1564,7230,2240,11940
21-07-2020,15 - 16,948,1478,7156,2226,11808
21-07-2020,16 - 17,969,1333,7037,2184,11523
21-07-2020,17 - 18,1112,1523,7187,2155,11977
21-07-2020,18 - 19,988,1510,7140,2192,11830
21-07-2020,19 - 20,878,1548,7045,2196,11667
21-07-2020,20 - 21,880,1359,6861,2232,11332
21-07-2020,21 - 22,911,1348,6724,2161,11144
21-07-2020,22 - 23,1014,1162,6445,2108,10729
21-07-2020,23 - 00,1061,1100,6054,1955,10170
22-07-2020,00 - 01,936,1178,5683,1847,9644
22-07-2020,01 - 02,873,1160,5543,1781,9357
22-07-2020,02 - 03,843,1273,5484,1705,9305
22-07-2020,03 - 04,892,1176,5443,1709,9220
22-07-2020,04 - 05,898,1112,5317,1664,8991
22-07-2020,05 - 06,839,1294,5434,1698,9265
22-07-2020,06 - 07,791,1301,5974,1948,10014
22-07-2020,07 - 08,818,1516,6620,2149,11103
22-07-2020,08 - 09,853,1451,7040,2206,11550
22-07-2020,09 - 10,942,1405,7217,2271,11835
22-07-2020,10 - 11,959,1497,7366,2285,12107
22-07-2020,11 - 12,887,1521,7331,2324,12063
22-07-2020,12 - 13,859,1389,7230,2291,11769
22-07-2020,13 - 14,832,1577,7245,2268,11922
22-07-2020,14 - 15,734,1494,7260,2249,11737
22-07-2020,15 - 16,785,1538,7214,2231,11768
22-07-2020,16 - 17,934,1569,7172,2275,11950
22-07-2020,17 - 18,950,1443,7232,2346,11971
22-07-2020,18 - 19,949,1354,7163,2284,11750
22-07-2020,19 - 20,1010,1339,7040,2251,11640
22-07-2020,20 - 21,962,1560,6889,2214,11625
22-07-2020,21 - 22,952,1565,6794,2150,11461
22-07-2020,22 - 23,932,1414,6608,2066,11020
22-07-2020,23 - 00,938,1319,6225,1956,10438
23-07-2020,00 - 01,875,1166,5922,1814,9777
23-07-2020,01 - 02,861,1197,5741,1685,9484
23-07-2020,02 - 03,826,1170,5637,1646,9279
23-07-2020,03 - 04,835,1237,5675,1666,9413
23-07-2020,04 - 05,826,1224,5693,1678,9421
23-07-2020,05 - 06,745,1141,5825,1743,9454
23-07-2020,06 - 07,788,1295,6299,1907,10289
23-07-2020,07 - 08,839,1472,6773,2122,11206
23-07-2020,08 - 09,895,1499,7075,2177,11646
23-07-2020,09 - 10,932,1584,7220,2210,11946
23-07-2020,10 - 11,948,1564,7354,2252,12118
23-07-2020,11 - 12,931,1735,7474,2312,12452
23-07-2020,12 - 13,935,1666,7449,2304,12354
23-07-2020,13 - 14,996,1648,7435,2252,12331
23-07-2020,14 - 15,1023,1625,7344,2190,12182
23-07-2020,15 - 16,1017,1560,7162,2191,11930
23-07-2020,16 - 17,895,1547,7071,2242,11755
23-07-2020,17 - 18,776,1438,7188,2326,11728
23-07-2020,18 - 19,986,1535,7099,2299,11919
23-07-2020,19 - 20,969,1446,6992,2192,11599
23-07-2020,20 - 21,1034,1458,6949,2161,11602
23-07-2020,21 - 22,1042,1451,6758,2162,11413
23-07-2020,22 - 23,896,1483,6485,2024,10888
23-07-2020,23 - 00,765,1398,6132,1862,10157
24-07-2020,00 - 01,801,1261,5817,1712,9591
24-07-2020,01 - 02,852,1130,5628,1699,9309
24-07-2020,02 - 03,927,1102,5631,1703,9363
24-07-2020,03 - 04,980,1163,5609,1711,9463
24-07-2020,04 - 05,901,1206,5548,1737,9392
24-07-2020,05 - 06,871,1275,5604,1685,9435
24-07-2020,06 - 07,950,1195,5953,1813,9911
24-07-2020,07 - 08,994,1325,6607,2100,11026
24-07-2020,08 - 09,1039,1460,7101,2360,11960
24-07-2020,09 - 10,1068,1503,7367,2407,12345
24-07-2020,10 - 11,953,1612,7587,2492,12644
24-07-2020,11 - 12,1090,1670,7682,2534,12976
24-07-2020,12 - 13,988,1524,7684,2369,12565
24-07-2020,13 - 14,989,1497,7677,2339,12502
24-07-2020,14 - 15,1038,1579,7612,2332,12561
24-07-2020,15 - 16,943,1631,7501,2246,12321
24-07-2020,16 - 17,993,1625,7393,2108,12119
24-07-2020,17 - 18,1007,1564,7384,2085,12040
24-07-2020,18 - 19,1081,1641,7281,2115,12118
24-07-2020,19 - 20,943,1609,7047,2052,11651
24-07-2020,20 - 21,934,1604,6855,2020,11413
24-07-2020,21 - 22,964,1466,6685,2016,11131
