,Hours,SE1,SE2,SE3,SE4,SE
22-03-2019,23 - 00,1088,1715,9170,2600,14573
23-03-2019,00 - 01,1127,1735,8857,2542,14261
23-03-2019,01 - 02,1110,1725,8596,2535,13966
23-03-2019,02 - 03,1087,1783,8429,2523,13822
23-03-2019,03 - 04,1183,1723,8395,2485,13786
23-03-2019,04 - 05,1134,1771,8441,2486,13832
23-03-2019,05 - 06,1198,1761,8557,2507,14023
23-03-2019,06 - 07,1190,1707,8681,2513,14091
23-03-2019,07 - 08,1179,1815,9101,2612,14707
23-03-2019,08 - 09,1181,1968,9636,2731,15516
23-03-2019,09 - 10,1157,1865,9894,2880,15796
23-03-2019,10 - 11,1178,1872,9755,2867,15672
23-03-2019,11 - 12,1156,1902,9662,2804,15524
23-03-2019,12 - 13,1185,1832,9593,2715,15325
23-03-2019,13 - 14,1183,1843,9374,2626,15026
23-03-2019,14 - 15,1173,1819,9310,2617,14919
23-03-2019,15 - 16,1129,1825,9288,2608,14850
23-03-2019,16 - 17,1202,1892,9396,2630,15120
23-03-2019,17 - 18,1224,2040,9906,2441,15611
23-03-2019,18 - 19,1249,2094,10344,2761,16448
23-03-2019,19 - 20,1229,2209,10530,3058,17026
23-03-2019,20 - 21,1272,1996,10284,2959,16511
23-03-2019,21 - 22,1189,1899,9922,2801,15811
23-03-2019,22 - 23,1242,1855,9507,2689,15293
23-03-2019,23 - 00,1214,1865,9294,2611,14984
24-03-2019,00 - 01,1213,1749,8925,2525,14412
24-03-2019,01 - 02,1185,1806,8791,2517,14299
24-03-2019,02 - 03,1171,1846,8616,2525,14158
24-03-2019,03 - 04,1220,1815,8693,2497,14225
24-03-2019,04 - 05,1225,1840,8812,2462,14339
24-03-2019,05 - 06,1227,1817,9014,2576,14634
24-03-2019,06 - 07,1206,1871,9254,2562,14893
24-03-2019,07 - 08,1257,1966,9353,2641,15217
24-03-2019,08 - 09,1303,1958,9537,2794,15592
24-03-2019,09 - 10,1367,1919,9675,2985,15946
24-03-2019,10 - 11,1331,1853,9701,3017,15902
24-03-2019,11 - 12,1399,1813,9828,3034,16074
24-03-2019,12 - 13,1351,1809,9816,2937,15913
24-03-2019,13 - 14,1256,1711,9802,2815,15584
24-03-2019,14 - 15,1175,1659,9646,2751,15231
24-03-2019,15 - 16,1178,1812,9715,2775,15480
24-03-2019,16 - 17,1319,1989,9878,2848,16034
24-03-2019,17 - 18,1379,2017,10325,2906,16627
24-03-2019,18 - 19,1413,2108,10940,3091,17552
24-03-2019,19 - 20,1398,2143,11178,3166,17885
24-03-2019,20 - 21,1323,1942,10891,3146,17302
24-03-2019,21 - 22,1280,1831,10500,3009,16620
24-03-2019,22 - 23,1291,1803,9998,2781,15873
24-03-2019,23 - 00,1236,1713,9529,2634,15112
25-03-2019,00 - 01,1209,1665,9175,2618,14667
25-03-2019,01 - 02,1200,1597,9137,2613,14547
25-03-2019,02 - 03,1223,1600,9129,2590,14542
25-03-2019,03 - 04,1246,1634,9180,2577,14637
25-03-2019,04 - 05,1239,1654,9422,2624,14939
25-03-2019,05 - 06,1210,1732,9955,2805,15702
25-03-2019,06 - 07,1338,1934,10950,3184,17406
25-03-2019,07 - 08,1484,1913,11835,3546,18778
25-03-2019,08 - 09,1536,2174,11962,3660,19332
25-03-2019,09 - 10,1346,2088,11878,3648,18960
25-03-2019,10 - 11,1327,1977,11829,3629,18762
25-03-2019,11 - 12,1283,1980,11689,3572,18524
25-03-2019,12 - 13,1360,2010,11510,3457,18337
25-03-2019,13 - 14,1289,2010,11257,3365,17921
25-03-2019,14 - 15,1261,1855,11075,3278,17469
25-03-2019,15 - 16,1299,1959,11064,3228,17550
25-03-2019,16 - 17,1319,2132,11068,3038,17557
25-03-2019,17 - 18,1319,2318,11585,3097,18319
25-03-2019,18 - 19,1340,2211,12105,3309,18965
25-03-2019,19 - 20,1376,1966,12115,3433,18890
25-03-2019,20 - 21,1329,1969,11587,3308,18193
25-03-2019,21 - 22,1274,2021,10943,3097,17335
25-03-2019,22 - 23,1221,2077,10310,2914,16522
25-03-2019,23 - 00,1189,2064,9698,2711,15662
26-03-2019,00 - 01,955,1800,9468,2560,14783
26-03-2019,01 - 02,1024,1724,9621,2505,14874
26-03-2019,02 - 03,1214,1823,9494,2441,14972
26-03-2019,03 - 04,1227,1852,9534,2456,15069
26-03-2019,04 - 05,1145,1857,9605,2537,15144
26-03-2019,05 - 06,1161,1913,10128,2692,15894
26-03-2019,06 - 07,1383,2081,11141,3108,17713
26-03-2019,07 - 08,1568,2190,11998,3542,19298
26-03-2019,08 - 09,1525,2143,12021,3504,19193
26-03-2019,09 - 10,1472,2169,11819,3258,18718
26-03-2019,10 - 11,1367,1982,11795,3222,18366
26-03-2019,11 - 12,1302,1947,11782,3140,18171
26-03-2019,12 - 13,1331,1924,11566,3045,17866
26-03-2019,13 - 14,1289,1873,11484,3034,17680
26-03-2019,14 - 15,1321,1830,11398,3035,17584
26-03-2019,15 - 16,1293,1895,11234,3106,17528
26-03-2019,16 - 17,1377,1946,11214,3133,17670
26-03-2019,17 - 18,1426,2014,11577,3293,18310
26-03-2019,18 - 19,1486,2088,11963,3442,18979
26-03-2019,19 - 20,1439,2074,12261,3523,19297
26-03-2019,20 - 21,1344,1912,11891,3392,18539
26-03-2019,21 - 22,1256,1902,11348,3221,17727
26-03-2019,22 - 23,1254,1954,10597,3029,16834
26-03-2019,23 - 00,934,1840,9899,2787,15460
27-03-2019,00 - 01,1090,1819,9610,2628,15147
27-03-2019,01 - 02,1098,1724,9456,2532,14810
27-03-2019,02 - 03,1139,1454,9288,2449,14330
27-03-2019,03 - 04,1176,1647,9352,2491,14666
27-03-2019,04 - 05,1184,1601,9547,2509,14841
27-03-2019,05 - 06,1178,1670,9992,2661,15501
27-03-2019,06 - 07,1249,1819,11124,3002,17194
27-03-2019,07 - 08,1225,2079,12039,3317,18660
27-03-2019,08 - 09,1383,2306,12031,3373,19093
27-03-2019,09 - 10,1353,2161,11826,3330,18670
27-03-2019,10 - 11,1297,2038,11575,3327,18237
27-03-2019,11 - 12,1240,2120,11222,3286,17868
27-03-2019,12 - 13,1187,2310,11155,3235,17887
27-03-2019,13 - 14,1132,2099,10768,3284,17283
27-03-2019,14 - 15,1094,1801,10605,3158,16658
27-03-2019,15 - 16,1286,1977,10594,3068,16925
27-03-2019,16 - 17,1278,1938,10601,3019,16836
27-03-2019,17 - 18,1277,2096,10931,3116,17420
27-03-2019,18 - 19,1370,2097,11380,3210,18057
27-03-2019,19 - 20,1331,2119,11559,3262,18271
27-03-2019,20 - 21,1313,2254,11368,3167,18102
27-03-2019,21 - 22,1321,2151,10917,2996,17385
27-03-2019,22 - 23,1197,2079,10395,2819,16490
27-03-2019,23 - 00,1108,1943,9843,2617,15511
28-03-2019,00 - 01,1053,1818,9550,2548,14969
28-03-2019,01 - 02,1092,1653,9369,2530,14644
28-03-2019,02 - 03,1096,1663,9377,2537,14673
28-03-2019,03 - 04,1118,1684,9514,2593,14909
28-03-2019,04 - 05,1145,1674,9612,2632,15063
28-03-2019,05 - 06,1226,1757,9926,2787,15696
28-03-2019,06 - 07,1321,2059,10843,3102,17325
28-03-2019,07 - 08,1385,2097,11459,3379,18320
28-03-2019,08 - 09,1300,2129,11500,3410,18339
28-03-2019,09 - 10,1323,1985,11145,3370,17823
28-03-2019,10 - 11,1303,1968,10925,3303,17499
28-03-2019,11 - 12,1300,1954,10659,3317,17230
28-03-2019,12 - 13,1269,1955,10420,3275,16919
28-03-2019,13 - 14,1214,1955,10272,3255,16696
28-03-2019,14 - 15,1174,1908,10046,3217,16345
28-03-2019,15 - 16,1228,1868,10032,3226,16354
28-03-2019,16 - 17,1255,1956,9960,3178,16349
28-03-2019,17 - 18,1269,1982,10249,3180,16680
28-03-2019,18 - 19,1267,1871,10559,3243,16940
28-03-2019,19 - 20,1237,1961,10842,3240,17280
28-03-2019,20 - 21,1273,1836,10435,3094,16638
28-03-2019,21 - 22,1168,1884,9941,2888,15881
28-03-2019,22 - 23,1217,1891,9281,2611,15000
28-03-2019,23 - 00,1192,1776,8788,2441,14197
29-03-2019,00 - 01,1183,1695,8387,2445,13710
29-03-2019,01 - 02,1170,1743,8207,2436,13556
29-03-2019,02 - 03,1200,1741,8206,2420,13567
29-03-2019,03 - 04,1165,1682,8263,2447,13557
29-03-2019,04 - 05,1156,1647,8382,2534,13719
29-03-2019,05 - 06,1162,1626,8643,2704,14135
29-03-2019,06 - 07,1366,1766,9781,2974,15887
29-03-2019,07 - 08,1530,1955,10713,3213,17411
29-03-2019,08 - 09,1356,1981,10892,3195,17424
29-03-2019,09 - 10,1310,1832,10875,3110,17127
29-03-2019,10 - 11,1355,1879,10822,3080,17136
29-03-2019,11 - 12,1385,1893,10675,2956,16909
29-03-2019,12 - 13,1244,1925,10421,2881,16471
29-03-2019,13 - 14,1302,1979,10057,2808,16146
29-03-2019,14 - 15,1341,1958,9831,2810,15940
29-03-2019,15 - 16,1361,1848,9672,2790,15671
29-03-2019,16 - 17,1346,2034,9625,2772,15777
29-03-2019,17 - 18,1309,2081,9834,2891,16115
29-03-2019,18 - 19,1238,2236,10093,2969,16536
29-03-2019,19 - 20,1290,2455,10275,2946,16966
29-03-2019,20 - 21,1263,2298,9834,2807,16202
29-03-2019,21 - 22,1184,2014,9458,2744,15400
29-03-2019,22 - 23,1251,1924,8974,2605,14754
29-03-2019,23 - 00,1217,1782,8579,2465,14043
30-03-2019,00 - 01,1194,1667,8387,2401,13649
30-03-2019,01 - 02,1194,1866,8229,2364,13653
30-03-2019,02 - 03,1203,1831,8359,2357,13750
30-03-2019,03 - 04,1192,1869,8442,2333,13836
30-03-2019,04 - 05,1229,1904,8370,2376,13879
30-03-2019,05 - 06,1261,1794,8215,2379,13649
30-03-2019,06 - 07,1201,1864,8321,2483,13869
30-03-2019,07 - 08,1301,1874,8685,2580,14440
30-03-2019,08 - 09,1309,1986,9214,2689,15198
30-03-2019,09 - 10,1351,2038,9599,2712,15700
30-03-2019,10 - 11,1273,1928,9481,2667,15349
30-03-2019,11 - 12,1293,1925,9454,2606,15278
30-03-2019,12 - 13,1257,1896,9532,2580,15265
30-03-2019,13 - 14,1296,1862,9345,2503,15006
30-03-2019,14 - 15,1270,1741,9229,2410,14650
30-03-2019,15 - 16,1241,1875,9174,2398,14688
30-03-2019,16 - 17,1249,1862,9211,2373,14695
30-03-2019,17 - 18,1344,2265,9647,2561,15817
30-03-2019,18 - 19,1384,2272,9932,2760,16348
30-03-2019,19 - 20,1390,2161,10106,2878,16535
30-03-2019,20 - 21,1318,2037,9653,2710,15718
30-03-2019,21 - 22,1207,2034,9206,2581,15028
30-03-2019,22 - 23,1309,1842,8901,2429,14481
30-03-2019,23 - 00,1224,1687,8662,2347,13920
31-03-2019,00 - 01,1145,1664,8456,2324,13589
31-03-2019,01 - 02,1195,1620,8304,2288,13407
31-03-2019,02 - 03,,,,,
31-03-2019,03 - 04,1248,1642,8225,2330,13445
31-03-2019,04 - 05,1220,1675,8173,2378,13446
31-03-2019,05 - 06,1193,1757,8189,2376,13515
31-03-2019,06 - 07,1224,1694,8334,2417,13669
31-03-2019,07 - 08,1207,1911,8669,2455,14242
31-03-2019,08 - 09,1150,2039,9103,2474,14766
31-03-2019,09 - 10,1242,1873,9462,2584,15161
31-03-2019,10 - 11,1139,1770,9720,2557,15186
31-03-2019,11 - 12,1135,1713,9803,2591,15242
31-03-2019,12 - 13,1069,1707,9689,2535,15000
31-03-2019,13 - 14,1135,1639,9519,2411,14704
31-03-2019,14 - 15,1200,1746,9333,2328,14607
31-03-2019,15 - 16,1235,1782,9200,2366,14583
31-03-2019,16 - 17,1245,1797,9350,2327,14719
31-03-2019,17 - 18,1197,1819,9626,2429,15071
31-03-2019,18 - 19,1295,1967,9952,2592,15806
31-03-2019,19 - 20,1250,2109,10530,2899,16788
31-03-2019,20 - 21,1256,2230,10954,3135,17575
31-03-2019,21 - 22,1179,1947,10557,3005,16688
31-03-2019,22 - 23,1277,2042,10023,2853,16195
31-03-2019,23 - 00,1302,1829,9589,2665,15385
01-04-2019,00 - 01,1197,1732,9350,2607,14886
01-04-2019,01 - 02,1209,1783,9329,2598,14919
01-04-2019,02 - 03,1118,1919,9425,2621,15083
01-04-2019,03 - 04,1086,1989,9574,2673,15322
01-04-2019,04 - 05,1188,2057,9875,2777,15897
01-04-2019,05 - 06,1255,2063,10486,3040,16844
01-04-2019,06 - 07,1288,2145,11918,3508,18859
01-04-2019,07 - 08,1262,2173,12742,3772,19949
01-04-2019,08 - 09,1346,2011,12642,3754,19753
01-04-2019,09 - 10,1414,2055,12269,3603,19341
01-04-2019,10 - 11,1340,2098,11816,3460,18714
01-04-2019,11 - 12,1339,2091,11205,3281,17916
01-04-2019,12 - 13,1319,2033,10943,3132,17427
01-04-2019,13 - 14,1344,2100,10906,3092,17442
01-04-2019,14 - 15,1291,2099,10700,3030,17120
01-04-2019,15 - 16,1411,1992,10633,2949,16985
01-04-2019,16 - 17,1387,2043,10512,2923,16865
01-04-2019,17 - 18,1302,2123,10797,2964,17186
01-04-2019,18 - 19,1256,2034,11173,3072,17535
01-04-2019,19 - 20,1297,2026,11345,3153,17821
01-04-2019,20 - 21,1267,2144,11532,3206,18149
01-04-2019,21 - 22,1108,2087,11091,2971,17257
01-04-2019,22 - 23,1069,1956,10496,2718,16239
01-04-2019,23 - 00,731,1768,10204,2644,15347
02-04-2019,00 - 01,838,1517,9533,2578,14466
02-04-2019,01 - 02,1105,1554,9320,2489,14468
02-04-2019,02 - 03,1100,1488,9159,2441,14188
02-04-2019,03 - 04,1154,1761,9240,2509,14664
02-04-2019,04 - 05,1145,1826,9570,2604,15145
02-04-2019,05 - 06,1184,1751,10253,2781,15969
02-04-2019,06 - 07,1357,2109,11232,3192,17890
02-04-2019,07 - 08,1265,2021,12154,3488,18928
02-04-2019,08 - 09,1273,2061,12369,3537,19240
02-04-2019,09 - 10,1328,2058,12192,3370,18948
02-04-2019,10 - 11,1247,1999,11684,3198,18128
02-04-2019,11 - 12,1113,2012,11068,3134,17327
02-04-2019,12 - 13,1241,1797,10746,3101,16885
02-04-2019,13 - 14,1205,1677,10687,3046,16615
02-04-2019,14 - 15,1123,1576,10597,3003,16299
02-04-2019,15 - 16,1200,1679,10581,2987,16447
02-04-2019,16 - 17,1145,1846,10396,2921,16308
02-04-2019,17 - 18,1281,1910,10593,2948,16732
02-04-2019,18 - 19,1336,1975,10996,3099,17406
02-04-2019,19 - 20,1259,1979,11226,3249,17713
02-04-2019,20 - 21,1358,1876,11482,3273,17989
02-04-2019,21 - 22,1311,1746,11012,3118,17187
02-04-2019,22 - 23,1268,1707,10228,2860,16063
02-04-2019,23 - 00,1242,1579,9687,2651,15159
03-04-2019,00 - 01,1165,1622,9379,2525,14691
03-04-2019,01 - 02,1063,1609,9179,2494,14345
03-04-2019,02 - 03,1090,1704,9201,2467,14462
03-04-2019,03 - 04,1065,1870,9277,2470,14682
03-04-2019,04 - 05,1171,1866,9494,2565,15096
03-04-2019,05 - 06,1139,1967,10030,2742,15878
03-04-2019,06 - 07,1182,2113,11068,3121,17484
03-04-2019,07 - 08,1169,2146,11885,3486,18686
03-04-2019,08 - 09,1246,2115,12078,3611,19050
03-04-2019,09 - 10,1324,2191,11910,3518,18943
03-04-2019,10 - 11,1199,2118,11639,3489,18445
03-04-2019,11 - 12,1057,1986,11395,3409,17847
03-04-2019,12 - 13,1003,1838,11007,3307,17155
03-04-2019,13 - 14,997,1866,10851,3269,16983
03-04-2019,14 - 15,1145,1851,10867,3196,17059
03-04-2019,15 - 16,1184,1841,10837,3131,16993
03-04-2019,16 - 17,1244,1975,10685,3044,16948
03-04-2019,17 - 18,1245,1988,10825,3105,17163
03-04-2019,18 - 19,1221,1906,10835,3181,17143
03-04-2019,19 - 20,1204,1951,10949,3265,17369
03-04-2019,20 - 21,1167,1960,11010,3259,17396
03-04-2019,21 - 22,1155,1820,10510,3016,16501
03-04-2019,22 - 23,1148,1636,9867,2789,15440
03-04-2019,23 - 00,1184,1665,9271,2599,14719
04-04-2019,00 - 01,1154,1708,8771,2426,14059
04-04-2019,01 - 02,1153,1740,8629,2361,13883
04-04-2019,02 - 03,1113,1785,8607,2357,13862
04-04-2019,03 - 04,1015,1783,8596,2419,13813
04-04-2019,04 - 05,1185,1850,8827,2477,14339
04-04-2019,05 - 06,1244,1958,9297,2656,15155
04-04-2019,06 - 07,1188,2066,10462,2985,16701
04-04-2019,07 - 08,1145,2071,11413,3304,17933
04-04-2019,08 - 09,1284,2148,11498,3460,18390
04-04-2019,09 - 10,1231,2045,11280,3396,17952
04-04-2019,10 - 11,1191,2035,11060,3400,17686
04-04-2019,11 - 12,1220,1973,10713,3325,17231
04-04-2019,12 - 13,1263,1993,10588,3206,17050
04-04-2019,13 - 14,1252,2006,10252,3120,16630
04-04-2019,14 - 15,1214,1994,10184,3042,16434
04-04-2019,15 - 16,1211,2048,10199,2999,16457
04-04-2019,16 - 17,1279,2065,10015,2970,16329
04-04-2019,17 - 18,1206,1959,10150,3011,16326
04-04-2019,18 - 19,1200,2039,10162,3028,16429
04-04-2019,19 - 20,1322,2051,10317,3040,16730
04-04-2019,20 - 21,1207,1922,10398,3026,16553
04-04-2019,21 - 22,1167,1864,10087,2883,16001
04-04-2019,22 - 23,1142,1896,9539,2682,15259
04-04-2019,23 - 00,1132,1766,8965,2447,14310
05-04-2019,00 - 01,1096,1780,8632,2285,13793
05-04-2019,01 - 02,1028,1769,8498,2272,13567
05-04-2019,02 - 03,1180,1706,8592,2298,13776
05-04-2019,03 - 04,1164,1751,8551,2344,13810
05-04-2019,04 - 05,1162,1698,8640,2412,13912
05-04-2019,05 - 06,1241,1809,9211,2598,14859
05-04-2019,06 - 07,1265,2129,10336,2963,16693
05-04-2019,07 - 08,1334,2150,11368,3295,18147
05-04-2019,08 - 09,1368,2180,11502,3388,18438
05-04-2019,09 - 10,1305,2239,11254,3258,18056
05-04-2019,10 - 11,1200,2244,11092,3115,17651
05-04-2019,11 - 12,1196,2219,10796,2956,17167
05-04-2019,12 - 13,1196,2218,10507,2792,16713
05-04-2019,13 - 14,1248,2073,10275,2726,16322
05-04-2019,14 - 15,1154,2071,10142,2682,16049
05-04-2019,15 - 16,1174,1998,10034,2700,15906
05-04-2019,16 - 17,1266,2039,10023,2712,16040
05-04-2019,17 - 18,1199,2079,10203,2810,16291
05-04-2019,18 - 19,1171,1994,10255,2816,16236
05-04-2019,19 - 20,1228,1956,10225,2871,16280
05-04-2019,20 - 21,1208,2028,10157,2816,16209
05-04-2019,21 - 22,1142,1961,9701,2659,15463
05-04-2019,22 - 23,1154,1993,9271,2554,14972
05-04-2019,23 - 00,1132,1883,8935,2419,14369
06-04-2019,00 - 01,1053,1819,8596,2206,13674
06-04-2019,01 - 02,1112,1755,8521,2205,13593
06-04-2019,02 - 03,1140,1671,8488,2172,13471
06-04-2019,03 - 04,1046,1690,8438,2189,13363
